Wall time,Step,Value
1525739500.5196335,113760,33.31388854980469
1525739542.2829292,114480,31.887500762939453
1525739710.523881,117360,32.25138854980469
1525739921.6467614,120960,31.976388931274414
1525739963.8098075,121680,32.625
1525740090.1360364,123840,32.14861297607422
1525740342.6207292,128160,32.588890075683594
1525740384.696221,128880,33.3569450378418
1525740469.8046577,130320,34.05277633666992
1525740596.7116737,132480,34.04861068725586
1525740680.9329398,133920,34.32500076293945
1525740722.7128587,134640,33.71527862548828
1525740807.6955967,136080,33.26944351196289
1525740892.3446503,137520,33.91666793823242
1525740934.5585403,138240,33.34166717529297
1525741230.3542397,143280,32.968055725097656
1525741567.0850434,149040,32.87361145019531
1525741608.9678912,149760,32.67222213745117
1525741651.2731166,150480,33.656944274902344
1525741820.0038981,153360,32.463890075683594
1525742240.8293855,160560,33.95138931274414
1525742283.0611567,161280,33.38055419921875
1525742367.1221945,162720,33.051387786865234
1525742536.2010524,165600,32.65972137451172
1525742662.3989298,167760,33.474998474121094
1525742704.5851583,168480,34.74027633666992
1525742746.9858391,169200,33.738887786865234
1525742873.5447662,171360,32.738887786865234
1525743389.3571787,180000,33.29305648803711
1525743648.5259585,184320,32.06944274902344
1525743777.7536275,186480,32.92499923706055
1525743862.8596494,187920,32.80555725097656
1525743904.7896326,188640,31.90138816833496
1525743989.7548916,190080,32.68333435058594
1525744160.1907837,192960,31.762500762939453
1525744330.0874045,195840,32.848609924316406
1525744414.6335835,197280,32.897220611572266
1525744625.705624,200880,31.356945037841797
1525745173.1077504,210240,34.497222900390625
1525745215.240415,210960,33.261112213134766
1525745425.9563823,214560,32.815277099609375
1525745467.9632251,215280,35.6069450378418
1525745636.4568272,218160,32.551387786865234
1525745678.6226811,218880,34.3305549621582
1525745846.6916564,221760,32.84027862548828
1525745888.5208035,222480,33.64861297607422
1525745973.068293,223920,34.32500076293945
1525746103.21702,226080,34.098609924316406
1525746317.4396746,229680,33.593055725097656
1525746360.1800365,230400,34.68194580078125
1525746402.1358778,231120,33.81944274902344
1525746615.2313306,234720,34.12361145019531
1525746658.3870976,235440,32.80416488647461
1525746700.9944818,236160,32.122222900390625
1525746827.3705776,238320,34.23055648803711
1525747204.5396893,244800,29.77777862548828
1525747287.9960089,246240,31.184722900390625
1525747455.3020408,249120,31.127777099609375
1525747540.2697265,250560,33.74444580078125
1525747792.089779,254880,34.16388702392578
1525747834.260621,255600,33.915279388427734
1525748086.7201223,259920,32.912498474121094
1525748212.8440924,262080,32.80833435058594
1525748381.2093492,264960,33.18055725097656
1525748549.1298366,267840,30.63194465637207
1525748632.92683,269280,32.48749923706055
1525748801.1922498,272160,31.413888931274414
1525748843.4482439,272880,32.95138931274414
1525748885.9045682,273600,33.170833587646484
1525748970.5864847,275040,33.536109924316406
1525749179.96082,278640,32.36666488647461
1525749390.861276,282240,32.22916793823242
1525749433.0266762,282960,32.08194351196289
1525749474.9023886,283680,32.76944351196289
1525750110.7656033,294480,32.963890075683594
1525750406.4784746,299520,32.59722137451172
1525750661.2640607,303840,32.69583511352539
1525750704.8113778,304560,33.0
1525750789.992388,306000,31.943056106567383
1525750875.4638658,307440,32.30694580078125
1525751047.2710235,310320,32.42916488647461
1525751427.3523383,316800,33.801387786865234
1525751511.9904532,318240,33.19583511352539
1525751554.7938182,318960,32.93055725097656
1525751682.332809,321120,32.75555419921875
1525751939.1012146,325440,32.468055725097656
1525752282.2074084,331200,32.059722900390625
1525752324.8655663,331920,33.170833587646484
1525752451.3793454,334080,31.544445037841797
1525752493.136387,334800,32.11111068725586
1525752661.4118383,337680,32.69722366333008
1525752871.5870376,341280,32.045833587646484
1525752914.5307794,342000,32.44722366333008
1525753378.573649,349920,34.823612213134766
1525753505.3883011,352080,32.59166717529297
1525753547.253029,352800,32.83333206176758
1525753631.368046,354240,32.81666564941406
1525753715.6096616,355680,32.47638702392578
1525753842.2374651,357840,33.93333435058594
1525754306.452031,365760,33.47638702392578
1525754517.8162014,369360,32.39861297607422
1525754601.689189,370800,31.969444274902344
1525754728.990103,372960,33.01944351196289
1525754813.2760172,374400,32.36111068725586
1525755023.9003744,378000,33.40416717529297
1525755066.295471,378720,34.2319450378418
1525755318.6143873,383040,32.87638854980469
1525755402.5269957,384480,32.57638931274414
1525755444.5705776,385200,32.96111297607422
1525755528.346328,386640,33.12361145019531
1525755570.1307595,387360,33.04166793823242
1525755696.1139896,389520,31.674999237060547
1525755779.3989396,390960,31.100000381469727
1525755988.7963464,394560,31.745832443237305
1525756030.564368,395280,32.33611297607422
1525756072.0614429,396000,32.32638931274414
1525756404.990627,401760,31.06944465637207
1525756488.2461329,403200,33.66666793823242
1525756655.6914396,406080,33.213890075683594
1525756697.0885568,406800,32.99444580078125
1525756738.9254317,407520,32.88472366333008
1525756907.0688868,410400,33.272220611572266
1525757074.4983206,413280,32.11944580078125
1525757116.4583807,414000,32.06666564941406
1525757242.9704657,416160,32.70138931274414
1525757326.9333844,417600,33.401390075683594
1525757368.6865208,418320,33.11944580078125
1525757410.5958724,419040,32.334720611572266
1525757452.356788,419760,32.733333587646484
1525757493.999231,420480,32.412498474121094
1525757535.641914,421200,32.92222213745117
1525757621.6848233,422640,31.76388931274414
1525757664.9334726,423360,33.459720611572266
1525757882.1027715,426960,32.011112213134766
1525757925.7698655,427680,32.150001525878906
1525758097.7768462,430560,32.11805725097656
1525758227.7574627,432720,31.976388931274414
1525758314.688045,434160,33.079166412353516
1525758572.1204054,438480,30.559722900390625
1525758657.6340778,439920,31.487499237060547
1525758873.8032615,443520,33.344444274902344
1525759044.7728167,446400,31.77083396911621
1525759087.6810966,447120,33.20833206176758
1525759171.4039679,448560,32.599998474121094
1525759678.1812367,457200,32.80277633666992
1525759971.5272017,462240,30.579166412353516
1525760013.4052289,462960,31.02916717529297
1525760097.3697352,464400,31.44444465637207
1525760139.7347865,465120,32.329166412353516
1525760182.471589,465840,32.39861297607422
1525760225.0496256,466560,31.362499237060547
1525760310.309865,468000,32.96666717529297
1525760437.7491617,470160,33.76944351196289
1525760605.2509015,473040,32.41805648803711
1525760647.3032873,473760,32.63333511352539
1525760814.0971265,476640,32.834720611572266
1525760940.7229521,478800,32.04305648803711
1525761110.020133,481680,30.443056106567383
1525761237.4210534,483840,34.440277099609375
1525761279.7627635,484560,33.66805648803711
1525761321.911325,485280,32.07222366333008
1525761363.6390316,486000,32.1694450378418
1525761405.570121,486720,33.655555725097656
1525761488.952655,488160,32.18888854980469
1525761530.468606,488880,32.42222213745117
1525761572.5260127,489600,32.88472366333008
1525761698.0979125,491760,33.88472366333008
1525761740.6108649,492480,31.495832443237305
1525761782.6784809,493200,34.23749923706055
1525761866.9784667,494640,33.272220611572266
1525761950.5460377,496080,32.99166488647461
1525761992.3494997,496800,32.45138931274414
1525762288.2800045,501840,32.79861068725586
1525762417.7775455,504000,32.290279388427734
1525762501.525697,505440,33.349998474121094
1525762585.2247057,506880,32.766666412353516
1525762710.9799714,509040,32.844444274902344
1525762794.7373512,510480,33.28888702392578
1525762878.628332,511920,32.0625
1525763044.8169405,514800,30.75
1525763212.683,517680,32.86111068725586
1525763338.2157829,519840,32.67361068725586
1525763379.6628814,520560,32.38194274902344
1525763421.20053,521280,32.0180549621582
1525763462.7843826,522000,32.68611145019531
1525763717.5599346,526320,32.25972366333008
1525763971.4720042,530640,30.6875
1525764055.8304,532080,31.454166412353516
1525764098.3979113,532800,32.11666488647461
1525764141.1119745,533520,32.92916488647461
1525764269.176933,535680,32.377777099609375
1525764397.5803282,537840,33.90277862548828
1525764441.5077193,538560,32.766666412353516
1525764569.6192253,540720,32.42361068725586
1525764612.1391194,541440,32.477779388427734
1525764654.0950012,542160,32.238887786865234
1525764738.56136,543600,31.197221755981445
1525764823.5771654,545040,32.608333587646484
1525765079.1412084,549360,32.59583282470703
1525765206.765817,551520,33.5625
1525765249.1360776,552240,34.63750076293945
1525765376.7539675,554400,32.594444274902344
1525765419.4513044,555120,34.7055549621582
1525765462.2604895,555840,33.65416717529297
1525765547.4181912,557280,33.77361297607422
1525765590.163512,558000,34.290279388427734
1525765847.2097752,562320,33.338890075683594
1525766018.1431594,565200,33.81666564941406
1525766061.0567188,565920,33.00972366333008
1525766146.8891995,567360,34.3930549621582
1525766232.8472815,568800,32.56666564941406
1525766317.811861,570240,32.32638931274414
1525766360.257059,570960,32.2319450378418
1525766402.5630703,571680,32.238887786865234
1525766445.7956052,572400,33.415279388427734
1525766487.558959,573120,32.42777633666992
1525766613.8809788,575280,31.994443893432617
1525766697.942119,576720,33.35416793823242
1525766781.576086,578160,32.60416793823242
1525766906.775813,580320,32.780555725097656
1525766989.8777425,581760,31.051389694213867
1525767031.3664298,582480,31.740278244018555
1525767072.9168768,583200,31.600000381469727
1525767323.1553771,587520,33.04166793823242
1525767364.6719425,588240,32.016666412353516
1525767447.651587,589680,31.08333396911621
1525767572.2059639,591840,33.47916793823242
1525767738.2260573,594720,33.11111068725586
1525767863.2089202,596880,32.17499923706055
1525767988.3020914,599040,32.59722137451172
1525768030.0119493,599760,32.60138702392578
1525768113.2117405,601200,32.655555725097656
1525768197.3810892,602640,32.997222900390625
1525768280.7837894,604080,32.54861068725586
1525768492.513148,607680,32.07500076293945
1525768618.0584166,609840,33.766666412353516
1525768700.8727582,611280,33.71111297607422
1525768825.7031937,613440,33.02777862548828
1525769158.891597,619200,32.37916564941406
1525769325.57001,622080,32.823612213134766
1525769491.6861815,624960,31.994443893432617
1525769574.4620469,626400,32.098609924316406
1525769615.9751723,627120,31.40833282470703
1525769782.3646827,630000,30.90138816833496
1525769865.1985934,631440,33.06111145019531
1525769907.0406706,632160,33.25833511352539
1525770031.7302184,634320,34.06805419921875
1525770114.6158926,635760,33.95694351196289
1525770197.821022,637200,33.00555419921875
1525770323.0693305,639360,34.95694351196289
1525770406.2272253,640800,32.89861297607422
1525770447.1880722,641520,31.616666793823242
1525770530.3733952,642960,32.352779388427734
1525770697.1081247,645840,32.89583206176758
1525770862.5659363,648720,32.286109924316406
1525771153.3070054,653760,32.58194351196289
1525771194.9876707,654480,33.10416793823242
1525771237.220352,655200,33.025001525878906
1525771278.6204572,655920,33.01250076293945
1525771361.7551386,657360,33.43194580078125
1525771486.9492967,659520,32.33333206176758
1525771528.8365529,660240,32.76250076293945
1525771570.5500243,660960,33.526390075683594
1525771695.2573633,663120,33.2055549621582
1525771736.9906857,663840,33.35138702392578
1525771778.722149,664560,32.74027633666992
1525771820.0909832,665280,31.356945037841797
1525772151.755659,671040,33.39861297607422
1525772193.0399563,671760,32.025001525878906
1525772318.2322521,673920,33.09027862548828
1525772608.8904579,678960,34.14444351196289
1525772734.315142,681120,34.875
1525773026.634857,686160,33.57222366333008
1525773068.4601936,686880,34.209720611572266
1525773109.8910477,687600,33.35416793823242
1525773192.7988317,689040,33.74583435058594
1525773234.8291948,689760,32.84166717529297
1525773276.46929,690480,33.9194450378418
1525773401.3787212,692640,32.38333511352539
1525773442.3267827,693360,31.258333206176758
1525773525.7735682,694800,33.573612213134766
1525773608.9824696,696240,33.52777862548828
1525773650.6152885,696960,32.78333282470703
1525773816.808895,699840,32.17499923706055
1525773858.6852002,700560,34.08194351196289
1525774024.822495,703440,33.059722900390625
1525774066.2485707,704160,32.30555725097656
1525774107.6752236,704880,33.36249923706055
1525774149.4102871,705600,34.68194580078125
1525774274.5756001,707760,34.05833435058594
1525774316.1066728,708480,34.4194450378418
1525774357.6964774,709200,33.66666793823242
1525774482.9720428,711360,35.00972366333008
1525774524.2431319,712080,32.87916564941406
1525774857.787509,717840,37.01527786254883
1525775024.3177109,720720,35.13333511352539
1525775107.3356717,722160,34.088890075683594
1525775190.4365416,723600,34.88472366333008
1525775231.9875786,724320,33.57083511352539
1525775356.9587147,726480,33.16666793823242
1525775398.0945504,727200,32.17499923706055
1525775481.546875,728640,32.891666412353516
1525775522.4638622,729360,32.49861145019531
1525775563.7304983,730080,32.19722366333008
1525775605.0754223,730800,34.20000076293945
1525775729.074764,732960,32.772220611572266
1525776060.5129087,738720,32.954166412353516
1525776143.6745565,740160,35.16666793823242
1525776226.605346,741600,34.04305648803711
1525776309.9794571,743040,34.26250076293945
1525776351.5438592,743760,35.25416564941406
1525776477.5824645,745920,35.676387786865234
1525776560.7976713,747360,35.411109924316406
1525776602.6060762,748080,35.99305725097656
1525776643.9984093,748800,35.39583206176758
1525776854.3905408,752400,34.15416717529297
1525777145.0663273,757440,33.90416717529297
1525777186.207276,758160,32.23055648803711
1525777310.239308,760320,33.61111068725586
1525777393.0565617,761760,33.787498474121094
1525777642.5849817,766080,33.7055549621582
1525777683.821784,766800,33.530555725097656
1525777766.8646696,768240,34.05694580078125
1525777850.0615983,769680,33.04722213745117
1525778015.910711,772560,34.34722137451172
1525778182.1564572,775440,33.17222213745117
1525778264.9679646,776880,32.88055419921875
1525778473.7008326,780480,33.963890075683594
1525778515.094492,781200,32.82500076293945
1525778556.4854772,781920,32.83333206176758
1525778847.813213,786960,33.49583435058594
1525778889.6319437,787680,35.82777786254883
1525779137.9401844,792000,32.93333435058594
1525779307.1323826,794880,34.58333206176758
1525779349.333,795600,33.036109924316406
1525779391.1844954,796320,34.1875
1525779773.1947885,802800,34.22222137451172
1525779858.3578904,804240,36.536109924316406
1525779987.2536256,806400,33.57777786254883
1525780157.7256408,809280,34.35416793823242
1525780243.3278363,810720,35.34166717529297
1525780285.9527245,811440,33.95277786254883
1525780455.7661493,814320,35.53472137451172
1525780498.8454814,815040,34.05694580078125
1525780584.3632057,816480,34.30555725097656
1525780626.7922804,817200,33.75
1525780669.2481039,817920,32.786109924316406
1525780798.149348,820080,35.03888702392578
1525780841.1295989,820800,33.84583282470703
1525781265.3693852,828000,32.5805549621582
1525781350.7413719,829440,32.82777786254883
1525781393.2146702,830160,32.56805419921875
1525781521.1233387,832320,33.82638931274414
1525781563.748717,833040,34.18194580078125
1525781606.744578,833760,34.295833587646484
1525781735.6563635,835920,34.98749923706055
1525781778.8789234,836640,32.70138931274414
1525781821.6722298,837360,33.98749923706055
1525782472.194481,848160,34.71527862548828
1525782602.466705,850320,35.13194274902344
1525782688.6240566,851760,32.968055725097656
1525782732.4416344,852480,34.92222213745117
1525782819.2109969,853920,35.36249923706055
1525782862.270638,854640,36.25694274902344
1525782991.2590125,856800,35.04305648803711
1525783120.7574737,858960,35.05555725097656
1525783164.2734776,859680,35.900001525878906
1525783206.9160779,860400,32.670833587646484
1525783249.9583044,861120,33.00416564941406
1525783334.6646812,862560,31.558332443237305
1525783420.2572808,864000,33.00416564941406
1525783505.8246663,865440,32.6694450378418
1525783633.783461,867600,35.29722213745117
1525783720.024526,869040,33.51527786254883
1525783806.0435467,870480,33.94166564941406
1525783891.530096,871920,33.18055725097656
1525783977.2723465,873360,34.06944274902344
1525784020.4774644,874080,33.55555725097656
1525784063.3471422,874800,33.67499923706055
1525784495.6923122,882000,35.03333282470703
1525784667.9981844,884880,35.3569450378418
1525784838.436727,887760,35.83611297607422
1525784880.9365125,888480,36.426387786865234
1525784922.9301517,889200,35.670833587646484
1525785006.9815507,890640,36.454166412353516
1525785133.262091,892800,34.10138702392578
1525785260.528167,894960,34.13194274902344
1525785343.5420022,896400,33.3569450378418
1525785469.8075385,898560,33.962501525878906
1525785553.9993205,900000,32.56388854980469
1525785721.2981513,902880,34.37083435058594
1525785805.628322,904320,35.775001525878906
1525785889.5493999,905760,35.44305419921875
1525785931.7712877,906480,36.76388931274414
1525786057.2571778,908640,33.641666412353516
1525786099.0077212,909360,35.252777099609375
1525786141.241484,910080,34.00416564941406
1525786266.659714,912240,34.01388931274414
1525786475.959284,915840,36.00972366333008
1525786602.140287,918000,35.87083435058594
1525786811.4847653,921600,33.00555419921875
1525786896.5902896,923040,33.15833282470703
1525787148.7212136,927360,35.85972213745117
1525787316.529493,930240,32.91666793823242
1525787357.9299366,930960,32.727779388427734
1525787399.5107658,931680,33.35972213745117
1525787441.367754,932400,35.88055419921875
1525787524.6669953,933840,33.036109924316406
1525787649.03756,936000,33.84722137451172
1525787690.3275056,936720,33.426387786865234
1525787773.1644292,938160,32.98611068725586
1525787814.5708287,938880,33.67222213745117
1525788105.1748211,943920,32.3125
1525788188.565962,945360,32.584720611572266
1525788313.7261415,947520,33.598609924316406
1525788354.863896,948240,32.04166793823242
1525788479.4637587,950400,34.690277099609375
1525788521.2037327,951120,35.33194351196289
1525788729.7272012,954720,34.474998474121094
1525788771.2921903,955440,35.13472366333008
1525788813.147553,956160,34.29305648803711
1525788937.4070783,958320,35.113887786865234
1525789021.6339285,959760,33.60416793823242
1525789063.5044959,960480,33.62083435058594
1525789105.4343038,961200,33.78333282470703
1525789146.7443764,961920,32.969444274902344
1525789188.5316572,962640,33.233333587646484
1525789230.6401572,963360,34.11111068725586
1525789479.8147316,967680,33.09722137451172
1525789689.1774108,971280,35.400001525878906
1525789731.6568878,972000,36.21666717529297
1525789773.9534254,972720,34.09166717529297
1525789985.7895842,976320,36.405555725097656
1525790153.5975077,979200,35.96111297607422
1525790237.0804276,980640,35.21527862548828
1525790445.062861,984240,35.594444274902344
1525790613.0717866,987120,34.11666488647461
1525790905.9258442,992160,36.49583435058594
1525790990.072914,993600,36.25555419921875
1525791116.1923666,995760,36.05694580078125
1525791199.9401834,997200,34.411109924316406
1525791241.4933438,997920,34.948612213134766
1525791368.1857915,1000080,32.66388702392578
1525791409.7905483,1000800,33.190277099609375
1525791495.6350393,1002240,34.51250076293945
1525791537.681592,1002960,33.920833587646484
1525791663.8789985,1005120,33.17777633666992
1525792371.835358,1017360,35.67222213745117
1525792413.5753033,1018080,33.662498474121094
1525792455.870402,1018800,33.69722366333008
1525792497.270094,1019520,32.67916488647461
1525792663.4633012,1022400,33.334720611572266
1525792787.7018583,1024560,33.13055419921875
1525792954.4837413,1027440,35.747222900390625
1525792996.3403769,1028160,33.99027633666992
1525793038.2039056,1028880,34.16388702392578
1525793204.5302236,1031760,34.037498474121094
1525793245.8295717,1032480,34.400001525878906
1525793287.890468,1033200,36.19722366333008
1525793370.5266163,1034640,33.36527633666992
1525793453.5180166,1036080,33.19583511352539
1525793536.062231,1037520,33.31111145019531
1525793618.9225888,1038960,34.42361068725586
1525793949.764959,1044720,34.474998474121094
1525794157.3029325,1048320,33.18194580078125
1525794199.5824878,1049040,34.12916564941406
1525794576.6956213,1055520,35.79722213745117
1525794618.2283542,1056240,35.588890075683594
1525795075.024741,1064160,36.13333511352539
1525795241.5847692,1067040,34.1875
1525795283.4541435,1067760,35.92361068725586
1525795407.5861926,1069920,31.83194351196289
1525795449.0488753,1070640,32.809722900390625
1525795572.760897,1072800,32.10138702392578
1525795655.4305358,1074240,32.68055725097656
1525795697.1636794,1074960,32.530555725097656
1525795738.6827111,1075680,32.59027862548828
1525796028.2594378,1080720,33.45833206176758
1525796069.7798948,1081440,32.70138931274414
1525796111.3344154,1082160,34.787498474121094
1525796152.522259,1082880,34.2319450378418
1525796276.6060824,1085040,35.12916564941406
1525796359.5987718,1086480,34.775001525878906
1525796400.9958107,1087200,33.915279388427734
1525796442.639636,1087920,34.093055725097656
1525796776.3962495,1093680,36.905555725097656
1525796984.398271,1097280,36.025001525878906
1525797026.129159,1098000,34.363887786865234
1525797150.6408918,1100160,36.10138702392578
1525797441.1040227,1105200,34.46666717529297
1525797523.7857769,1106640,34.67361068725586
1525797938.426712,1113840,33.09166717529297
1525798146.347458,1117440,32.97638702392578
1525798187.966006,1118160,34.24166488647461
1525798270.8192778,1119600,32.787498474121094
1525798312.229812,1120320,33.1875
1525798568.0671694,1124640,32.7680549621582
1525798612.5719557,1125360,33.108333587646484
1525798924.9740264,1129680,33.655555725097656
1525798978.5838237,1130400,34.51527786254883
1525799465.9782054,1136880,32.69305419921875
1525799683.391887,1139760,34.38472366333008
1525799791.3901873,1141200,35.184722900390625
1525800007.9065964,1144080,33.2055549621582
1525800496.2131603,1150560,34.00555419921875
1525800605.2728212,1152000,35.219444274902344
1525800768.6141486,1154160,35.900001525878906
1525800877.627827,1155600,34.77777862548828
1525800931.7398658,1156320,35.309722900390625
1525801150.26308,1159200,36.16805648803711
1525801204.534063,1159920,37.07500076293945
1525801313.5896075,1161360,36.136112213134766
1525801368.1989176,1162080,36.67222213745117
1525801639.929791,1165680,33.61666488647461
1525801748.8478436,1167120,34.627777099609375
1525801966.118896,1170000,35.10972213745117
1525802074.4961605,1171440,36.13750076293945
1525802128.638481,1172160,32.790279388427734
1525802183.4982486,1172880,36.76944351196289
1525802292.2604687,1174320,35.09583282470703
1525802401.5197604,1175760,36.65833282470703
1525802674.6734521,1179360,34.57083511352539
1525802838.2168834,1181520,32.02916717529297
1525802948.1098442,1182960,35.21527862548828
1525803111.2119484,1185120,29.663888931274414
1525803274.6803012,1187280,35.5805549621582
1525803492.7429025,1190160,33.73749923706055
1525803656.0586612,1192320,35.30555725097656
1525803874.3297596,1195200,35.719444274902344
1525803929.0121412,1195920,35.50972366333008
1525803983.2908874,1196640,34.75
1525804365.1788757,1201680,35.088890075683594
1525804473.5851257,1203120,32.12916564941406
1525804527.5415006,1203840,32.426387786865234
1525804582.006912,1204560,34.286109924316406
1525804745.0890095,1206720,34.80277633666992
1525804799.351931,1207440,36.84583282470703
1525805125.7499354,1211760,36.287498474121094
1525805179.7830656,1212480,35.738887786865234
1525805234.737826,1213200,38.4194450378418
1525805398.0375776,1215360,37.14444351196289
1525805614.6370943,1218240,36.022220611572266
1525805778.138501,1220400,36.266666412353516
1525805832.3767178,1221120,37.16805648803711
1525805886.924049,1221840,36.59166717529297
1525805941.2089818,1222560,38.42499923706055
1525806050.9366486,1224000,37.38888931274414
1525806214.7611985,1226160,36.32222366333008
1525806377.2509692,1228320,35.102779388427734
1525806594.6417842,1231200,37.724998474121094
1525806648.8263998,1231920,34.030555725097656
1525806921.1067781,1235520,34.42222213745117
1525807029.6445467,1236960,31.755556106567383
1525807083.7306209,1237680,32.04166793823242
1525807138.3424935,1238400,36.06666564941406
1525807356.210967,1241280,34.62361145019531
1525807519.6239703,1243440,34.88750076293945
1525807628.2723708,1244880,34.89583206176758
1525807846.2330105,1247760,32.44166564941406
1525807900.290928,1248480,33.76388931274414
1525807954.260187,1249200,32.32638931274414
1525808008.524111,1249920,33.665279388427734
1525808117.0124805,1251360,33.33333206176758
1525808389.2655554,1254960,36.400001525878906
1525808443.8677402,1255680,33.63888931274414
1525808552.871452,1257120,36.24861145019531
1525808607.1770103,1257840,35.45000076293945
1525808661.0549874,1258560,31.40833282470703
1525808823.8046966,1260720,33.12638854980469
1525808931.8834937,1262160,32.801387786865234
1525808985.9409678,1262880,29.99305534362793
1525809039.9989176,1263600,32.613887786865234
1525809526.9642463,1270080,35.420833587646484
1525809689.3547335,1272240,35.68888854980469
1525810176.604871,1278720,32.74861145019531
1525810486.1617982,1283040,33.093055725097656
1525810540.6648319,1283760,34.25555419921875
1525810864.1059632,1288080,34.525001525878906
1525810917.6052513,1288800,33.74861145019531
1525810971.4136684,1289520,31.122222900390625
1525811079.2251337,1290960,34.13194274902344
1525811133.3085778,1291680,35.61111068725586
1525811188.052717,1292400,36.1694450378418
1525811405.202828,1295280,36.38194274902344
1525811730.4111748,1299600,34.391666412353516
1525811785.0107806,1300320,34.35416793823242
1525812220.8421936,1306080,36.76250076293945
1525812275.0060258,1306800,36.91805648803711
1525812438.2187564,1308960,35.13194274902344
1525812601.3499057,1311120,34.14583206176758
1525812818.2158773,1314000,34.86805725097656
1525812926.2563605,1315440,33.719444274902344
1525813144.8346288,1318320,34.690277099609375
1525813471.8141928,1322640,36.4819450378418
1525813691.0925856,1325520,37.68194580078125
1525813745.8194575,1326240,37.30416488647461
1525813908.9390976,1328400,37.962501525878906
1525814017.5852182,1329840,34.598609924316406
1525814181.339624,1332000,37.12361145019531
1525814399.052517,1334880,35.34583282470703
1525814508.174432,1336320,32.86249923706055
1525814618.0345283,1337760,35.04166793823242
1525814672.5045993,1338480,35.73749923706055
1525814726.827726,1339200,35.49444580078125
1525815107.0258653,1344240,30.484722137451172
1525815215.367277,1345680,34.44305419921875
1525815269.194569,1346400,32.27361297607422
1525815596.8110094,1350720,35.454166412353516
1525815651.4861853,1351440,34.301387786865234
1525815705.7429943,1352160,35.011112213134766
1525815814.749754,1353600,34.588890075683594
1525815923.3513343,1355040,37.57222366333008
1525816467.753787,1362240,34.34722137451172
1525816576.9328551,1363680,36.19444274902344
1525817067.2588763,1370160,36.165279388427734
1525817284.8449547,1373040,36.97638702392578
1525817555.9173324,1376640,32.65277862548828
1525817610.2522714,1377360,34.65833282470703
1525817883.678441,1380960,35.0
1525817938.3019485,1381680,36.973609924316406
1525817992.5258393,1382400,35.70277786254883
1525818210.8033044,1385280,34.875
1525818265.3939838,1386000,36.07083511352539
1525818482.3599741,1388880,34.93333435058594
1525818591.2580583,1390320,37.01250076293945
1525818699.4654922,1391760,36.17916488647461
1525818808.0271904,1393200,34.5
1525818862.1379354,1393920,33.38750076293945
1525818916.619718,1394640,34.28472137451172
1525819025.533912,1396080,35.040279388427734
1525819079.7778482,1396800,37.65833282470703
1525819352.3271878,1400400,32.4555549621582
1525819515.5511916,1402560,36.165279388427734
1525819624.305578,1404000,37.411109924316406
1525819787.0019362,1406160,34.19722366333008
1525819949.6460755,1408320,32.0444450378418
1525820113.1844976,1410480,35.84027862548828
1525820221.7795303,1411920,36.00416564941406
1525820549.2021573,1416240,33.38750076293945
1525820603.422564,1416960,36.108333587646484
1525820712.5792608,1418400,33.48055648803711
1525820821.833542,1419840,35.65277862548828
1525821239.8566391,1426320,33.934722900390625
1525821293.8428693,1427040,33.45833206176758
1525821348.0645087,1427760,33.81666564941406
1525821402.1549141,1428480,34.70000076293945
1525822050.3780653,1437120,35.473609924316406
1525822158.11335,1438560,35.25416564941406
1525822266.016179,1440000,35.69722366333008
1525822374.3651667,1441440,36.32083511352539
