,arrival_sec,depart_sec,duration_sec,episode,id,wait_sec,wait_step
1714,554.00,432.00,122.00,2,f:1_0.12,14.83,0
1715,556.00,488.00,68.00,2,f:1_1.17,8.99,0
1716,559.00,455.00,104.00,2,f:1_0.14,16.41,1
1717,561.00,444.00,117.00,2,f:1_3.13,23.23,2
1718,563.00,444.00,119.00,2,f:1_0.13,17.43,0
1719,563.00,466.00,97.00,2,f:1_3.15,16.77,2
1720,567.00,444.00,123.00,2,f:1_2.13,67.52,53
1721,570.00,466.00,104.00,2,f:1_0.15,14.32,0
1722,579.00,144.00,435.00,2,f:0_0.13,290.30,258
1723,580.00,477.00,103.00,2,f:1_3.16,15.81,1
1724,585.00,510.00,75.00,2,f:1_2.19,18.65,6
1725,585.00,488.00,97.00,2,f:1_3.17,11.96,2
1726,588.00,499.00,89.00,2,f:1_2.18,40.74,29
1727,591.00,532.00,59.00,2,f:1_2.21,11.95,0
1728,604.00,499.00,105.00,2,f:1_3.18,23.80,6
1729,605.00,477.00,128.00,2,f:1_2.16,33.55,8
1730,607.00,499.00,108.00,2,f:1_1.18,14.02,0
1731,608.00,510.00,98.00,2,f:1_1.19,37.84,0
1732,610.00,543.00,67.00,2,f:1_2.22,15.04,5
1733,610.00,521.00,89.00,2,f:1_1.20,21.12,0
1734,612.00,532.00,80.00,2,f:1_1.21,21.33,0
1735,613.00,510.00,103.00,2,f:1_0.19,24.31,3
1736,616.00,488.00,128.00,2,f:1_0.17,25.75,1
1737,622.00,543.00,79.00,2,f:1_1.22,10.01,0
1738,624.00,477.00,147.00,2,f:1_0.16,29.58,7
1739,628.00,554.00,74.00,2,f:1_1.23,9.69,0
1740,630.00,499.00,131.00,2,f:1_0.18,34.88,9
1741,632.00,521.00,111.00,2,f:1_0.20,19.97,0
1742,636.00,554.00,82.00,2,f:1_2.23,19.85,7
1743,640.00,565.00,75.00,2,f:1_1.24,8.96,0
1744,644.00,521.00,123.00,2,f:1_3.20,29.22,6
1745,645.00,576.00,69.00,2,f:1_1.25,7.91,0
1746,646.00,554.00,92.00,2,f:1_0.23,14.96,0
1747,646.00,532.00,114.00,2,f:1_3.21,33.58,7
1748,648.00,532.00,116.00,2,f:1_0.21,24.02,2
1749,652.00,576.00,76.00,2,f:1_2.25,24.42,14
1750,654.00,565.00,89.00,2,f:1_2.24,32.63,15
1751,659.00,543.00,116.00,2,f:1_3.22,17.88,0
1752,663.00,554.00,109.00,2,f:1_3.23,17.75,2
1753,664.00,588.00,76.00,2,f:1_1.26,9.53,0
1754,666.00,565.00,101.00,2,f:1_3.24,17.80,1
1755,669.00,543.00,126.00,2,f:1_0.22,25.09,4
1756,673.00,599.00,74.00,2,f:1_1.27,7.77,0
1757,674.00,333.00,341.00,2,f:1_3.3,264.58,243
1758,676.00,600.00,76.00,2,f:2_4.0,17.58,2
1759,678.00,611.00,67.00,2,f:2_4.1,12.46,0
1760,679.00,254.00,425.00,2,f:0_0.23,275.62,244
1761,682.00,600.00,82.00,2,f:2_1.0,16.14,0
1762,687.00,611.00,76.00,2,f:2_2.1,10.98,0
1763,689.00,576.00,113.00,2,f:1_0.25,21.66,1
1764,690.00,622.00,68.00,2,f:2_4.2,26.86,10
1765,692.00,622.00,70.00,2,f:2_2.2,21.13,0
1766,694.00,611.00,83.00,2,f:2_1.1,14.41,0
1767,697.00,600.00,97.00,2,f:2_3.0,20.51,2
1768,698.00,565.00,133.00,2,f:1_0.24,35.17,10
1769,700.00,599.00,101.00,2,f:1_2.27,40.00,13
1770,700.00,576.00,124.00,2,f:1_3.25,23.17,1
1771,701.00,588.00,113.00,2,f:1_3.26,24.16,1
1772,703.00,600.00,103.00,2,f:2_2.0,32.95,17
1773,703.00,510.00,193.00,2,f:1_3.19,116.33,92
1774,704.00,644.00,60.00,2,f:2_2.4,12.99,1
1775,706.00,600.00,106.00,2,f:2_6.0,38.61,15
1776,707.00,622.00,85.00,2,f:2_1.2,21.70,7
1777,708.00,521.00,187.00,2,f:1_2.20,115.75,98
1778,710.00,622.00,88.00,2,f:2_6.2,27.24,3
1779,714.00,611.00,103.00,2,f:2_5.1,15.32,0
1780,719.00,633.00,86.00,2,f:2_1.3,16.37,0
1781,719.00,588.00,131.00,2,f:1_2.26,44.12,24
1782,720.00,644.00,76.00,2,f:2_1.4,22.04,0
1783,724.00,600.00,124.00,2,f:2_5.0,32.99,7
1784,725.00,633.00,92.00,2,f:2_2.3,20.55,5
1785,728.00,655.00,73.00,2,f:2_2.5,14.79,0
1786,728.00,644.00,84.00,2,f:2_4.4,23.19,9
1787,729.00,599.00,130.00,2,f:1_3.27,27.65,5
1788,731.00,633.00,98.00,2,f:2_6.3,32.41,4
1789,732.00,622.00,110.00,2,f:2_3.2,26.36,8
1790,738.00,666.00,72.00,2,f:2_2.6,12.94,0
1791,738.00,622.00,116.00,2,f:2_5.2,24.44,1
1792,739.00,633.00,106.00,2,f:2_3.3,16.16,0
1793,740.00,644.00,96.00,2,f:2_6.4,32.14,11
1794,744.00,655.00,89.00,2,f:2_3.5,25.35,10
1795,744.00,633.00,111.00,2,f:2_5.3,14.72,0
1796,746.00,677.00,69.00,2,f:2_4.7,18.33,4
1797,748.00,655.00,93.00,2,f:2_1.5,22.42,8
1798,749.00,666.00,83.00,2,f:2_3.6,12.58,0
1799,750.00,600.00,150.00,2,f:2_0.0,43.95,14
1800,751.00,633.00,118.00,2,f:2_4.3,37.21,14
1801,752.00,655.00,97.00,2,f:2_4.5,35.54,22
1802,753.00,421.00,332.00,2,f:1_0.11,240.47,222
1803,756.00,633.00,123.00,2,f:2_7.3,33.78,7
1804,757.00,666.00,91.00,2,f:2_1.6,19.77,6
1805,758.00,322.00,436.00,2,f:1_3.2,359.88,341
1806,761.00,688.00,73.00,2,f:2_1.8,9.38,0
1807,761.00,666.00,95.00,2,f:2_4.6,23.44,4
1808,763.00,677.00,86.00,2,f:2_5.7,22.31,0
1809,763.00,688.00,75.00,2,f:2_4.8,19.35,0
1810,771.00,644.00,127.00,2,f:2_5.4,33.80,7
1811,772.00,611.00,161.00,2,f:2_0.1,61.92,34
1812,772.00,699.00,73.00,2,f:2_6.9,17.41,7
1813,772.00,644.00,128.00,2,f:2_3.4,44.53,20
1814,773.00,688.00,85.00,2,f:2_3.8,18.83,0
1815,773.00,655.00,118.00,2,f:2_5.5,35.70,7
1816,774.00,688.00,86.00,2,f:2_6.8,23.20,6
1817,774.00,666.00,108.00,2,f:2_5.6,33.67,10
1818,775.00,599.00,176.00,2,f:1_0.27,69.42,38
1819,777.00,655.00,122.00,2,f:2_6.5,60.09,35
1820,780.00,699.00,81.00,2,f:2_2.9,22.51,4
1821,781.00,600.00,181.00,2,f:2_7.0,71.46,47
1822,784.00,699.00,85.00,2,f:2_4.9,40.99,21
1823,788.00,699.00,89.00,2,f:2_1.9,18.18,4
1824,794.00,611.00,183.00,2,f:2_6.1,96.29,69
1825,796.00,710.00,86.00,2,f:2_1.10,10.36,0
1826,796.00,732.00,64.00,2,f:2_4.12,11.87,0
1827,798.00,677.00,121.00,2,f:2_1.7,38.66,22
1828,799.00,622.00,177.00,2,f:2_0.2,83.05,49
1829,801.00,666.00,135.00,2,f:2_0.6,48.59,18
1830,801.00,710.00,91.00,2,f:2_4.10,28.53,17
1831,802.00,710.00,92.00,2,f:2_2.10,39.83,18
1832,803.00,721.00,82.00,2,f:2_4.11,21.34,5
1833,807.00,732.00,75.00,2,f:2_2.12,19.54,7
1834,811.00,677.00,134.00,2,f:2_0.7,41.23,16
1835,812.00,699.00,113.00,2,f:2_3.9,32.19,12
1836,813.00,344.00,469.00,2,f:1_3.4,353.98,331
1837,816.00,721.00,95.00,2,f:2_3.11,18.98,4
1838,819.00,588.00,231.00,2,f:1_0.26,46.05,10
1839,820.00,732.00,88.00,2,f:2_5.12,9.75,0
1840,821.00,732.00,89.00,2,f:2_1.12,28.66,0
1841,823.00,633.00,190.00,2,f:2_0.3,86.79,12
1842,825.00,732.00,93.00,2,f:2_6.12,29.62,14
1843,825.00,755.00,70.00,2,f:2_2.14,9.20,0
1844,827.00,666.00,161.00,2,f:2_7.6,64.75,42
1845,829.00,710.00,119.00,2,f:2_6.10,37.75,15
1846,832.00,710.00,122.00,2,f:2_3.10,40.08,21
1847,833.00,721.00,112.00,2,f:2_5.11,33.43,16
1848,834.00,721.00,113.00,2,f:2_1.11,47.24,17
1849,836.00,732.00,104.00,2,f:2_3.12,20.60,6
1850,838.00,699.00,139.00,2,f:2_0.9,52.13,18
1851,839.00,721.00,118.00,2,f:2_6.11,45.69,22
1852,839.00,644.00,195.00,2,f:2_0.4,95.41,47
1853,841.00,744.00,97.00,2,f:2_3.13,20.35,3
1854,844.00,744.00,100.00,2,f:2_6.13,26.85,5
1855,845.00,655.00,190.00,2,f:2_0.5,85.31,39
1856,846.00,744.00,102.00,2,f:2_4.13,53.34,28
1857,848.00,755.00,93.00,2,f:2_5.14,21.44,0
1858,849.00,744.00,105.00,2,f:2_2.13,39.46,24
1859,849.00,744.00,105.00,2,f:2_5.13,35.61,6
1860,850.00,744.00,106.00,2,f:2_0.13,33.81,10
1861,851.00,755.00,96.00,2,f:2_4.14,46.28,20
1862,852.00,744.00,108.00,2,f:2_1.13,40.66,14
1863,855.00,721.00,134.00,2,f:2_2.11,82.16,56
1864,856.00,755.00,101.00,2,f:2_6.14,43.18,25
1865,856.00,710.00,146.00,2,f:2_5.10,61.68,29
1866,857.00,377.00,480.00,2,f:1_3.7,376.29,349
1867,861.00,755.00,106.00,2,f:2_1.14,50.40,13
1868,862.00,777.00,85.00,2,f:2_3.16,17.89,3
1869,863.00,710.00,153.00,2,f:2_0.10,83.73,36
1870,865.00,766.00,99.00,2,f:2_6.15,42.18,18
1871,870.00,777.00,93.00,2,f:2_6.16,18.34,1
1872,871.00,721.00,150.00,2,f:2_0.11,65.93,19
1873,872.00,755.00,117.00,2,f:2_3.14,32.89,11
1874,872.00,766.00,106.00,2,f:2_4.15,46.45,21
1875,876.00,799.00,77.00,2,f:2_2.18,18.83,6
1876,879.00,788.00,91.00,2,f:2_6.17,25.98,6
1877,880.00,766.00,114.00,2,f:2_2.15,25.49,7
1878,882.00,777.00,105.00,2,f:2_2.16,13.02,0
1879,883.00,799.00,84.00,2,f:2_5.18,11.62,0
1880,884.00,810.00,74.00,2,f:2_1.19,10.62,0
1881,886.00,788.00,98.00,2,f:2_2.17,43.15,25
1882,887.00,777.00,110.00,2,f:2_4.16,43.79,17
1883,888.00,766.00,122.00,2,f:2_5.15,24.20,5
1884,888.00,777.00,111.00,2,f:2_1.16,51.22,15
1885,889.00,788.00,101.00,2,f:2_1.17,38.03,12
1886,891.00,810.00,81.00,2,f:2_4.19,34.58,17
1887,891.00,788.00,103.00,2,f:2_5.17,28.16,5
1888,893.00,732.00,161.00,2,f:2_0.12,52.68,12
1889,894.00,799.00,95.00,2,f:2_6.18,27.97,6
1890,896.00,766.00,130.00,2,f:2_3.15,57.61,37
1891,896.00,799.00,97.00,2,f:2_4.18,38.02,27
1892,897.00,810.00,87.00,2,f:2_2.19,21.98,10
1893,898.00,788.00,110.00,2,f:2_4.17,53.38,29
1894,900.00,832.00,68.00,2,f:2_1.21,10.78,0
1895,901.00,777.00,124.00,2,f:2_5.16,32.98,7
1896,901.00,832.00,69.00,2,f:2_2.21,15.14,4
1897,901.00,821.00,80.00,2,f:2_4.20,20.89,4
1898,902.00,810.00,92.00,2,f:2_6.19,23.54,4
1899,904.00,843.00,61.00,2,f:2_4.22,15.31,2
1900,911.00,821.00,90.00,2,f:2_2.20,18.56,2
1901,911.00,799.00,112.00,2,f:2_3.18,39.58,16
1902,911.00,832.00,79.00,2,f:2_4.21,21.14,5
1903,912.00,821.00,91.00,2,f:2_6.20,38.17,26
1904,913.00,821.00,92.00,2,f:2_3.20,27.28,8
1905,915.00,810.00,105.00,2,f:2_7.19,25.61,5
1906,915.00,788.00,127.00,2,f:2_3.17,42.72,19
1907,917.00,854.00,63.00,2,f:2_2.23,10.56,0
1908,922.00,843.00,79.00,2,f:2_1.22,20.58,2
1909,922.00,810.00,112.00,2,f:2_3.19,36.92,13
1910,924.00,810.00,114.00,2,f:2_5.19,22.34,2
1911,927.00,843.00,84.00,2,f:2_3.22,12.81,0
1912,930.00,854.00,76.00,2,f:2_1.23,12.92,1
1913,930.00,821.00,109.00,2,f:2_5.20,15.21,0
1914,932.00,666.00,266.00,2,f:2_6.6,198.37,171
1915,934.00,832.00,102.00,2,f:2_3.21,17.47,3
1916,935.00,821.00,114.00,2,f:2_1.20,28.33,4
1917,936.00,865.00,71.00,2,f:2_2.24,17.00,4
1918,937.00,865.00,72.00,2,f:2_4.24,23.37,5
1919,938.00,821.00,117.00,2,f:2_0.20,17.90,1
1920,938.00,832.00,106.00,2,f:2_5.21,29.05,5
1921,939.00,766.00,173.00,2,f:2_1.15,93.77,56
1922,940.00,832.00,108.00,2,f:2_6.21,30.43,7
1923,942.00,799.00,143.00,2,f:2_1.18,79.22,47
1924,943.00,766.00,177.00,2,f:2_0.15,88.04,47
1925,947.00,843.00,104.00,2,f:2_2.22,28.09,11
1926,948.00,843.00,105.00,2,f:2_6.22,22.46,1
1927,951.00,777.00,174.00,2,f:2_0.16,77.90,52
1928,951.00,854.00,97.00,2,f:2_4.23,47.95,26
1929,955.00,854.00,101.00,2,f:2_6.23,38.60,26
1930,955.00,755.00,200.00,2,f:2_0.14,108.54,81
1931,958.00,865.00,93.00,2,f:2_1.24,19.07,2
1932,960.00,876.00,84.00,2,f:2_6.25,24.98,14
1933,964.00,876.00,88.00,2,f:2_2.25,19.90,8
1934,967.00,888.00,79.00,2,f:2_2.26,12.88,0
1935,971.00,888.00,83.00,2,f:2_4.26,26.07,6
1936,972.00,899.00,73.00,2,f:2_2.27,9.11,0
1937,972.00,899.00,73.00,2,f:2_4.27,20.63,1
1938,973.00,843.00,130.00,2,f:2_5.22,22.33,2
1939,976.00,854.00,122.00,2,f:2_3.23,46.44,25
1940,977.00,865.00,112.00,2,f:2_6.24,30.54,13
1941,979.00,900.00,79.00,2,f:3_2.0,15.03,0
1942,981.00,888.00,93.00,2,f:2_6.26,27.18,6
1943,982.00,854.00,128.00,2,f:2_5.23,34.02,9
1944,983.00,899.00,84.00,2,f:2_6.27,15.96,2
1945,984.00,911.00,73.00,2,f:3_2.1,16.56,2
1946,984.00,865.00,119.00,2,f:2_3.24,27.73,8
1947,985.00,900.00,85.00,2,f:3_6.0,13.49,0
1948,987.00,876.00,111.00,2,f:2_5.25,36.19,15
1949,988.00,876.00,112.00,2,f:2_1.25,27.46,8
1950,989.00,900.00,89.00,2,f:3_1.0,12.86,0
1951,992.00,899.00,93.00,2,f:2_1.27,13.82,0
1952,993.00,888.00,105.00,2,f:2_0.26,30.25,6
1953,995.00,911.00,84.00,2,f:3_9.1,23.47,7
1954,995.00,854.00,141.00,2,f:2_0.23,64.30,46
1955,996.00,876.00,120.00,2,f:2_4.25,52.90,32
1956,997.00,843.00,154.00,2,f:2_0.22,35.00,12
1957,998.00,933.00,65.00,2,f:3_4.3,19.48,3
1958,1005.00,922.00,83.00,2,f:3_4.2,32.44,7
1959,1005.00,865.00,140.00,2,f:2_5.24,48.19,13
1960,1005.00,865.00,140.00,2,f:2_7.24,39.67,12
1961,1007.00,911.00,96.00,2,f:3_1.1,29.83,10
1962,1010.00,922.00,88.00,2,f:3_6.2,27.49,5
1963,1011.00,933.00,78.00,2,f:3_1.3,23.45,0
1964,1011.00,899.00,112.00,2,f:2_5.27,29.45,9
1965,1013.00,922.00,91.00,2,f:3_2.2,26.06,3
1966,1013.00,876.00,137.00,2,f:2_3.25,43.36,23
1967,1015.00,911.00,104.00,2,f:3_8.1,36.22,20
1968,1017.00,865.00,152.00,2,f:2_0.24,45.97,12
1969,1017.00,888.00,129.00,2,f:2_3.26,26.84,6
1970,1018.00,899.00,119.00,2,f:2_3.27,46.03,3
1971,1019.00,922.00,97.00,2,f:3_1.2,37.10,2
1972,1019.00,922.00,97.00,2,f:3_8.2,34.39,14
1973,1021.00,876.00,145.00,2,f:2_0.25,45.81,14
1974,1021.00,911.00,110.00,2,f:3_3.1,32.80,2
1975,1023.00,911.00,112.00,2,f:3_4.1,58.24,40
1976,1028.00,922.00,106.00,2,f:3_3.2,38.86,0
1977,1028.00,933.00,95.00,2,f:3_7.3,16.74,3
1978,1029.00,933.00,96.00,2,f:3_6.3,24.87,10
1979,1030.00,944.00,86.00,2,f:3_2.4,27.41,0
1980,1030.00,933.00,97.00,2,f:3_8.3,23.17,11
1981,1030.00,900.00,130.00,2,f:3_3.0,55.77,5
1982,1031.00,944.00,87.00,2,f:3_4.4,33.21,12
1983,1031.00,611.00,420.00,2,f:2_3.1,353.49,326
1984,1037.00,933.00,104.00,2,f:3_2.3,26.88,3
1985,1038.00,966.00,72.00,2,f:3_4.6,24.83,0
1986,1040.00,966.00,74.00,2,f:3_2.6,12.40,0
1987,1041.00,900.00,141.00,2,f:3_0.0,62.92,41
1988,1042.00,888.00,154.00,2,f:2_5.26,46.57,22
1989,1044.00,900.00,144.00,2,f:3_5.0,51.52,11
1990,1045.00,933.00,112.00,2,f:3_5.3,35.22,12
1991,1048.00,955.00,93.00,2,f:3_9.5,38.84,27
1992,1049.00,788.00,261.00,2,f:2_0.17,143.79,113
1993,1049.00,944.00,105.00,2,f:3_6.4,50.46,16
1994,1050.00,933.00,117.00,2,f:3_0.3,42.65,10
1995,1051.00,900.00,151.00,2,f:3_8.0,66.88,49
1996,1051.00,922.00,129.00,2,f:3_5.2,37.09,4
1997,1054.00,966.00,88.00,2,f:3_8.6,22.12,4
1998,1055.00,944.00,111.00,2,f:3_5.4,22.88,5
1999,1056.00,888.00,168.00,2,f:2_7.26,78.92,32
2000,1057.00,977.00,80.00,2,f:3_2.7,16.68,0
2001,1058.00,933.00,125.00,2,f:3_3.3,46.40,23
2002,1059.00,900.00,159.00,2,f:3_4.0,96.72,64
2003,1060.00,977.00,83.00,2,f:3_8.7,12.68,0
2004,1061.00,955.00,106.00,2,f:3_6.5,51.17,20
2005,1063.00,955.00,108.00,2,f:3_2.5,14.56,0
2006,1063.00,911.00,152.00,2,f:3_5.1,49.80,9
2007,1064.00,966.00,98.00,2,f:3_5.6,25.30,4
2008,1065.00,955.00,110.00,2,f:3_4.5,41.74,20
2009,1067.00,988.00,79.00,2,f:3_8.8,14.30,3
2010,1070.00,944.00,126.00,2,f:3_8.4,55.51,38
2011,1070.00,955.00,115.00,2,f:3_5.5,23.36,4
2012,1072.00,999.00,73.00,2,f:3_6.9,17.69,5
2013,1072.00,955.00,117.00,2,f:3_1.5,20.89,4
2014,1072.00,977.00,95.00,2,f:3_5.7,14.02,0
2015,1073.00,977.00,96.00,2,f:3_1.7,28.45,0
2016,1074.00,955.00,119.00,2,f:3_3.5,18.22,2
2017,1075.00,988.00,87.00,2,f:3_3.8,13.81,0
2018,1075.00,999.00,76.00,2,f:3_2.9,22.89,1
2019,1077.00,955.00,122.00,2,f:3_7.5,24.91,0
2020,1078.00,1010.00,68.00,2,f:3_4.10,12.53,0
2021,1078.00,944.00,134.00,2,f:3_7.4,59.79,45
2022,1080.00,966.00,114.00,2,f:3_1.6,35.96,2
2023,1082.00,922.00,160.00,2,f:3_0.2,56.10,11
2024,1082.00,688.00,394.00,2,f:2_5.8,326.20,305
2025,1083.00,977.00,106.00,2,f:3_6.7,41.47,22
2026,1084.00,966.00,118.00,2,f:3_3.6,27.71,8
2027,1084.00,988.00,96.00,2,f:3_2.8,22.24,6
2028,1085.00,977.00,108.00,2,f:3_4.7,45.62,23
2029,1089.00,988.00,101.00,2,f:3_4.8,39.22,27
2030,1091.00,911.00,180.00,2,f:3_0.1,76.40,35
2031,1091.00,999.00,92.00,2,f:3_8.9,15.10,0
2032,1091.00,988.00,103.00,2,f:3_6.8,42.38,24
2033,1092.00,944.00,148.00,2,f:3_3.4,73.25,40
2034,1093.00,999.00,94.00,2,f:3_4.9,47.70,25
2035,1094.00,1010.00,84.00,2,f:3_2.10,22.84,1
2036,1094.00,1021.00,73.00,2,f:3_4.11,25.19,9
2037,1096.00,988.00,108.00,2,f:3_1.8,31.25,9
2038,1100.00,899.00,201.00,2,f:2_0.27,113.51,75
2039,1100.00,988.00,112.00,2,f:3_5.8,17.88,0
2040,1101.00,1010.00,91.00,2,f:3_5.10,15.65,0
2041,1102.00,955.00,147.00,2,f:3_0.5,45.14,4
2042,1103.00,988.00,115.00,2,f:3_7.8,31.00,0
2043,1103.00,999.00,104.00,2,f:3_5.9,26.74,5
2044,1104.00,999.00,105.00,2,f:3_1.9,27.57,4
2045,1105.00,977.00,128.00,2,f:3_3.7,43.68,21
2046,1105.00,999.00,106.00,2,f:3_7.9,39.87,15
2047,1106.00,1010.00,96.00,2,f:3_1.10,12.98,0
2048,1108.00,677.00,431.00,2,f:2_6.7,362.40,322
2049,1113.00,1010.00,103.00,2,f:3_3.10,33.89,4
2050,1114.00,1032.00,82.00,2,f:3_4.12,34.09,15
2051,1115.00,1021.00,94.00,2,f:3_7.11,16.25,1
2052,1117.00,966.00,151.00,2,f:3_0.6,47.34,17
2053,1118.00,966.00,152.00,2,f:3_6.6,77.93,52
2054,1119.00,1044.00,75.00,2,f:3_6.13,19.12,5
2055,1120.00,1021.00,99.00,2,f:3_1.11,24.26,0
2056,1120.00,1021.00,99.00,2,f:3_8.11,19.28,3
2057,1122.00,988.00,134.00,2,f:3_0.8,50.44,26
2058,1123.00,955.00,168.00,2,f:3_8.5,83.92,61
2059,1126.00,999.00,127.00,2,f:3_3.9,24.72,5
2060,1127.00,1032.00,95.00,2,f:3_1.12,16.46,0
2061,1129.00,1032.00,97.00,2,f:3_2.12,18.46,0
2062,1129.00,1021.00,108.00,2,f:3_5.11,27.83,6
2063,1130.00,1010.00,120.00,2,f:3_8.10,43.18,23
2064,1130.00,1032.00,98.00,2,f:3_3.12,20.47,3
2065,1131.00,1055.00,76.00,2,f:3_4.14,19.01,5
2066,1133.00,1010.00,123.00,2,f:3_7.10,20.09,0
2067,1134.00,1032.00,102.00,2,f:3_8.12,28.64,13
2068,1135.00,1044.00,91.00,2,f:3_5.13,18.62,0
2069,1135.00,1032.00,103.00,2,f:3_6.12,23.75,10
2070,1136.00,1021.00,115.00,2,f:3_3.11,36.83,14
2071,1136.00,1044.00,92.00,2,f:3_8.13,22.69,11
2072,1138.00,1021.00,117.00,2,f:3_6.11,36.30,12
2073,1138.00,732.00,406.00,2,f:2_7.12,335.75,307
2074,1142.00,1044.00,98.00,2,f:3_3.13,29.35,12
2075,1142.00,1032.00,110.00,2,f:3_5.12,36.07,13
2076,1143.00,977.00,166.00,2,f:3_0.7,39.45,10
2077,1144.00,1077.00,67.00,2,f:3_4.16,19.71,5
2078,1144.00,1044.00,100.00,2,f:3_2.13,27.40,6
2079,1147.00,1021.00,126.00,2,f:3_2.11,29.71,2
2080,1148.00,1044.00,104.00,2,f:3_1.13,32.76,0
2081,1150.00,1010.00,140.00,2,f:3_0.10,43.55,8
2082,1152.00,1066.00,86.00,2,f:3_4.15,35.45,12
2083,1153.00,1010.00,143.00,2,f:3_6.10,75.39,49
2084,1154.00,1066.00,88.00,2,f:3_2.15,30.46,15
2085,1154.00,1077.00,77.00,2,f:3_8.16,13.08,0
2086,1154.00,1055.00,99.00,2,f:3_7.14,18.15,0
2087,1156.00,1032.00,124.00,2,f:3_7.12,44.60,24
2088,1159.00,1055.00,104.00,2,f:3_1.14,28.85,12
2089,1160.00,1066.00,94.00,2,f:3_8.15,29.77,14
2090,1161.00,999.00,162.00,2,f:3_0.9,63.40,27
2091,1162.00,1088.00,74.00,2,f:3_4.17,20.75,0
2092,1163.00,744.00,419.00,2,f:2_7.13,322.35,306
2093,1164.00,1088.00,76.00,2,f:3_2.17,14.75,1
2094,1166.00,1055.00,111.00,2,f:3_5.14,20.37,4
2095,1169.00,1055.00,114.00,2,f:3_3.14,18.38,0
2096,1170.00,1055.00,115.00,2,f:3_2.14,32.21,11
2097,1171.00,1055.00,116.00,2,f:3_6.14,36.39,18
2098,1171.00,1088.00,83.00,2,f:3_8.17,9.44,0
2099,1176.00,1066.00,110.00,2,f:3_1.15,28.72,6
2100,1177.00,1099.00,78.00,2,f:3_4.18,19.20,5
2101,1177.00,1066.00,111.00,2,f:3_5.15,17.57,3
2102,1178.00,1066.00,112.00,2,f:3_3.15,33.11,15
2103,1178.00,1088.00,90.00,2,f:3_5.17,20.49,1
2104,1180.00,1077.00,103.00,2,f:3_2.16,25.93,3
2105,1180.00,1088.00,92.00,2,f:3_3.17,18.23,3
2106,1182.00,1066.00,116.00,2,f:3_6.15,52.04,27
2107,1182.00,1055.00,127.00,2,f:3_8.14,53.69,36
2108,1186.00,1099.00,87.00,2,f:3_1.18,20.50,0
2109,1187.00,1044.00,143.00,2,f:3_4.13,78.02,60
2110,1191.00,1077.00,114.00,2,f:3_1.16,33.19,11
2111,1191.00,1099.00,92.00,2,f:3_3.18,11.80,0
2112,1192.00,1088.00,104.00,2,f:3_6.17,23.69,3
2113,1196.00,1099.00,97.00,2,f:3_6.18,34.33,18
2114,1197.00,1088.00,109.00,2,f:3_1.17,17.08,0
2115,1197.00,1099.00,98.00,2,f:3_8.18,30.86,16
2116,1198.00,1110.00,88.00,2,f:3_6.19,23.49,8
2117,1199.00,1099.00,100.00,2,f:3_2.18,29.03,0
2118,1199.00,1121.00,78.00,2,f:3_8.20,12.27,0
2119,1202.00,1077.00,125.00,2,f:3_6.16,46.99,17
2120,1204.00,810.00,394.00,2,f:2_0.19,285.97,254
2121,1207.00,1066.00,141.00,2,f:3_0.15,43.61,17
2122,1215.00,1154.00,61.00,2,f:3_2.23,8.00,0
2123,1215.00,1077.00,138.00,2,f:3_3.16,30.43,5
2124,1216.00,1032.00,184.00,2,f:3_0.12,99.76,63
2125,1219.00,1044.00,175.00,2,f:3_0.13,75.33,51
2126,1220.00,1121.00,99.00,2,f:3_3.20,14.95,0
2127,1221.00,1110.00,111.00,2,f:3_1.19,40.94,8
2128,1222.00,1121.00,101.00,2,f:3_4.20,35.18,11
2129,1223.00,1121.00,102.00,2,f:3_2.20,28.29,5
2130,1226.00,1110.00,116.00,2,f:3_4.19,48.54,21
2131,1226.00,1110.00,116.00,2,f:3_2.19,28.52,8
2132,1228.00,1143.00,85.00,2,f:3_2.22,27.79,15
2133,1229.00,1121.00,108.00,2,f:3_6.20,33.31,12
2134,1232.00,1132.00,100.00,2,f:3_2.21,31.54,0
2135,1232.00,1143.00,89.00,2,f:3_4.22,30.59,15
2136,1233.00,1165.00,68.00,2,f:3_6.24,13.34,0
2137,1235.00,1077.00,158.00,2,f:3_0.16,73.13,32
2138,1235.00,1143.00,92.00,2,f:3_3.22,22.69,1
2139,1236.00,1110.00,126.00,2,f:3_8.19,42.23,26
2140,1236.00,1165.00,71.00,2,f:3_4.24,22.44,10
2141,1237.00,1132.00,105.00,2,f:3_1.21,32.61,4
2142,1238.00,1055.00,183.00,2,f:3_0.14,79.15,44
2143,1238.00,1154.00,84.00,2,f:3_8.23,25.93,6
2144,1240.00,1132.00,108.00,2,f:3_4.21,45.84,20
2145,1241.00,1132.00,109.00,2,f:3_8.21,39.07,21
2146,1243.00,1121.00,122.00,2,f:3_0.20,43.52,17
2147,1243.00,1143.00,100.00,2,f:3_6.22,32.39,15
2148,1244.00,1121.00,123.00,2,f:3_1.20,44.26,8
2149,1247.00,1143.00,104.00,2,f:3_8.22,41.23,16
2150,1247.00,1154.00,93.00,2,f:3_3.23,16.46,0
2151,1250.00,1099.00,151.00,2,f:3_0.18,62.65,24
2152,1252.00,1154.00,98.00,2,f:3_4.23,37.44,9
2153,1253.00,1110.00,143.00,2,f:3_0.19,51.58,14
