,action,episode,reward,step,time_sec
3130,"0,3,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,4,0,0,3,0,2,1,3,4,0",5,-34,251.0,1255
3131,"4,1,1,1,0,2,0,0,0,4,0,0,0,0,1,1,1,1,2,2,0,0,3,0,3,3,2,2",5,-31,252.0,1260
3132,"4,0,1,1,0,1,1,1,0,4,0,0,0,0,1,1,1,0,4,0,1,3,1,2,0,1,5,2",5,-23,253.0,1265
3133,"0,1,1,0,0,3,1,1,1,4,1,0,1,1,1,2,0,0,0,1,0,3,1,2,3,1,2,1",5,-31,254.0,1270
3134,"4,0,1,1,0,3,0,3,1,4,0,0,1,0,1,1,1,1,0,2,0,2,0,2,1,1,5,1",5,-40,255.0,1275
3135,"1,3,1,0,0,3,0,0,1,4,1,0,0,1,0,1,1,1,0,0,0,3,0,2,1,1,5,2",5,-37,256.0,1280
3136,"3,3,1,0,0,1,0,0,0,0,0,0,0,1,1,2,1,2,4,2,0,2,2,2,1,3,0,1",5,-35,257.0,1285
3137,"0,1,1,1,0,1,0,0,0,4,0,0,3,0,1,1,0,0,4,2,1,1,1,2,3,1,3,0",5,-40,258.0,1290
3138,"4,0,1,1,0,3,0,3,0,0,1,0,1,1,1,1,0,0,4,2,0,3,2,0,2,1,2,0",5,-41,259.0,1295
3139,"3,2,0,1,0,3,1,1,0,4,0,0,1,0,0,3,1,0,4,0,0,3,2,2,3,1,3,1",5,-39,260.0,1300
3140,"4,1,0,1,0,2,0,1,1,4,1,0,1,1,1,2,1,0,0,2,0,3,1,0,0,1,0,1",5,-39,261.0,1305
3141,"3,0,1,1,0,0,0,1,0,4,1,0,1,1,0,0,1,0,2,0,0,0,2,0,2,1,0,2",5,-46,262.0,1310
3142,"4,2,1,1,0,3,0,0,0,0,1,0,1,0,1,3,1,0,4,0,0,2,0,0,1,3,3,0",5,-41,263.0,1315
3143,"3,1,1,1,0,2,1,2,1,4,1,0,3,1,1,1,0,0,0,0,0,3,0,2,1,1,0,0",5,-40,264.0,1320
3144,"4,0,1,1,0,1,0,0,1,0,1,0,0,1,1,3,1,1,4,0,0,0,1,2,0,1,1,0",5,-32,265.0,1325
3145,"4,1,1,1,0,1,1,0,1,4,1,0,3,0,1,1,0,0,1,2,0,0,0,2,2,0,4,1",5,-35,266.0,1330
3146,"1,0,1,1,0,1,0,1,1,4,1,0,1,1,1,3,0,0,0,1,0,3,0,0,3,1,2,0",5,-43,267.0,1335
3147,"4,1,1,1,0,1,1,1,0,4,1,0,1,1,0,3,1,1,4,2,0,1,2,2,1,3,5,2",5,-43,268.0,1340
3148,"0,1,1,1,0,1,0,1,0,4,1,0,0,1,1,1,1,1,4,0,1,2,1,1,1,0,5,1",5,-49,269.0,1345
3149,"2,2,1,1,0,0,0,1,0,4,1,0,1,0,0,3,1,2,0,0,0,3,0,0,1,3,2,2",5,-47,270.0,1350
3150,"5,0,1,0,0,3,1,3,1,0,0,0,1,1,0,1,1,0,1,0,0,3,3,2,2,3,5,0",5,-40,271.0,1355
3151,"4,1,1,1,0,1,1,0,1,4,0,0,0,0,0,2,0,0,4,2,0,2,1,0,1,1,4,0",5,-42,272.0,1360
3152,"0,2,1,1,0,2,1,0,0,0,0,0,0,1,1,1,1,0,2,2,1,2,3,1,0,1,0,0",5,-48,273.0,1365
3153,"4,3,1,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,4,2,0,1,0,0,1,1,4,1",5,-48,274.0,1370
3154,"0,3,1,0,0,0,1,3,0,4,0,0,1,1,1,1,1,0,2,0,0,3,0,2,0,1,4,0",5,-43,275.0,1375
3155,"4,1,1,1,0,3,0,1,0,4,1,0,1,1,1,0,1,0,2,2,1,0,1,2,1,1,5,1",5,-43,276.0,1380
3156,"4,1,1,1,0,1,0,1,0,4,0,0,1,0,1,1,1,1,4,2,0,3,0,1,0,0,4,0",5,-45,277.0,1385
3157,"4,2,1,1,0,2,0,1,0,4,1,0,1,1,1,2,1,1,0,2,0,1,0,2,0,1,5,1",5,-53,278.0,1390
3158,"3,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,4,2,0,1,0,2,2,1,1,0",5,-55,279.0,1395
3159,"0,0,1,1,0,2,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,2,1,2,1,2,2,1",5,-47,280.0,1400
3160,"0,0,1,1,0,1,1,1,1,4,1,0,0,1,1,1,1,0,2,2,0,0,0,2,0,3,0,0",5,-48,281.0,1405
3161,"4,0,1,0,0,0,1,0,1,4,1,0,1,1,1,1,1,0,4,0,0,1,2,2,1,1,2,0",5,-42,282.0,1410
3162,"4,3,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,3,0,0,1,1,3,0",5,-43,283.0,1415
3163,"0,0,1,1,0,0,1,1,0,4,0,0,1,1,0,2,0,0,4,2,0,2,1,3,2,2,2,2",5,-53,284.0,1420
3164,"4,3,1,1,0,2,0,0,0,4,0,0,1,1,0,1,1,0,4,2,0,0,0,3,2,3,3,0",5,-47,285.0,1425
3165,"3,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,4,2,1,2,2,0,1,0,5,0",5,-49,286.0,1430
3166,"4,2,1,1,0,1,0,1,1,0,1,0,3,0,0,1,1,0,4,2,0,1,0,2,0,3,3,2",5,-44,287.0,1435
3167,"0,0,1,0,0,0,0,1,0,4,1,0,1,1,1,1,1,0,4,0,0,0,0,3,1,1,4,2",5,-49,288.0,1440
3168,"4,0,1,1,0,1,0,1,1,4,1,0,1,1,1,1,1,0,2,1,0,1,0,2,2,1,1,1",5,-53,289.0,1445
3169,"4,2,1,1,0,0,1,3,1,0,0,0,1,1,0,1,1,1,2,1,0,1,0,2,2,3,2,0",5,-59,290.0,1450
3170,"0,0,1,1,0,1,0,1,1,4,0,0,1,1,0,2,1,0,4,0,0,1,1,3,0,3,0,1",5,-55,291.0,1455
3171,"4,0,1,0,0,1,0,1,1,0,1,0,1,1,1,3,0,0,0,0,0,3,0,3,0,3,5,2",5,-62,292.0,1460
3172,"4,0,1,0,0,1,0,0,1,0,1,0,3,1,1,2,1,1,5,1,0,0,0,2,1,1,5,1",5,-63,293.0,1465
3173,"2,1,1,1,0,1,0,1,0,4,1,0,3,1,0,2,1,0,0,2,0,3,1,2,1,1,0,2",5,-57,294.0,1470
3174,"0,2,1,0,0,0,1,1,1,0,0,0,0,1,1,2,1,0,4,1,0,2,0,2,3,1,2,2",5,-53,295.0,1475
3175,"0,0,1,1,0,2,0,1,1,4,0,0,0,1,1,1,1,0,5,0,0,3,0,2,2,1,5,0",5,-56,296.0,1480
3176,"4,3,1,1,0,2,0,0,1,0,0,0,0,1,1,3,1,0,4,0,0,0,0,2,2,3,0,0",5,-67,297.0,1485
3177,"5,2,1,1,0,3,1,0,0,0,1,0,0,1,1,3,0,0,4,0,0,0,2,0,1,3,2,0",5,-63,298.0,1490
3178,"1,1,1,1,0,0,0,1,0,4,1,0,1,1,1,0,1,1,4,2,0,0,1,2,1,1,0,2",5,-59,299.0,1495
3179,"1,0,1,0,0,0,0,1,1,4,1,0,1,1,0,1,0,0,4,2,0,3,0,1,0,1,2,1",5,-61,300.0,1500
3180,"0,0,1,1,0,3,1,1,1,4,0,0,1,1,1,1,1,0,0,0,0,2,0,3,1,1,3,0",5,-53,301.0,1505
3181,"0,1,1,1,0,0,1,1,0,0,0,0,0,1,1,1,1,0,4,0,0,2,0,3,0,1,0,0",5,-69,302.0,1510
3182,"0,2,1,0,0,2,1,1,1,0,1,0,1,1,1,0,0,0,3,0,1,2,2,2,2,1,0,1",5,-60,303.0,1515
3183,"4,3,1,0,0,0,1,3,0,0,1,0,0,0,1,2,0,0,2,0,1,1,0,2,2,0,4,0",5,-70,304.0,1520
3184,"4,2,1,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,2,0,3,0,0,0,3,5,2",5,-60,305.0,1525
3185,"3,3,1,1,0,0,1,0,1,4,1,0,1,1,0,0,0,0,0,0,0,1,0,2,0,0,3,0",5,-69,306.0,1530
3186,"3,1,1,1,0,1,1,1,0,4,1,0,1,0,0,2,1,1,4,0,0,1,3,2,1,1,0,0",5,-62,307.0,1535
3187,"3,0,1,1,0,1,0,1,1,4,0,0,1,0,1,1,0,0,0,2,1,3,0,3,0,3,5,0",5,-57,308.0,1540
3188,"4,0,1,1,0,0,0,1,1,0,1,0,1,0,0,2,0,0,2,0,1,2,0,2,0,3,2,0",5,-62,309.0,1545
3189,"0,0,1,1,0,0,1,0,1,4,1,0,1,1,0,1,0,0,4,0,0,0,0,0,1,3,0,2",5,-56,310.0,1550
3190,"4,0,1,1,0,1,1,0,1,0,1,0,1,1,1,3,0,0,0,0,0,0,0,2,1,3,3,0",5,-66,311.0,1555
3191,"0,2,1,1,0,1,1,3,1,4,1,0,1,1,1,3,1,0,4,0,0,1,1,2,0,1,2,1",5,-62,312.0,1560
3192,"4,3,1,1,0,0,1,0,1,4,0,0,1,1,1,3,0,0,4,0,0,2,0,2,1,1,5,1",5,-68,313.0,1565
3193,"3,0,1,1,0,0,0,0,0,4,0,0,0,0,0,1,1,1,4,2,0,0,3,2,0,3,5,1",5,-74,314.0,1570
3194,"0,0,1,1,0,0,1,3,1,0,0,0,1,0,0,2,1,1,0,0,0,1,2,2,2,2,2,0",5,-79,315.0,1575
3195,"4,0,1,1,0,2,1,0,1,0,1,0,0,0,0,3,1,0,4,0,0,1,1,3,1,3,2,2",5,-65,316.0,1580
3196,"2,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,2,0,1,1,2,2,1,1,4,0",5,-64,317.0,1585
3197,"2,3,1,1,0,0,1,1,1,4,1,0,1,1,1,3,0,0,0,1,0,2,1,1,1,1,2,2",5,-73,318.0,1590
3198,"3,3,1,1,0,0,1,0,1,0,1,0,1,1,0,3,0,1,5,2,0,0,0,2,3,3,2,1",5,-74,319.0,1595
3199,"0,2,1,1,0,0,1,0,0,4,0,0,1,1,0,1,0,0,4,0,0,1,1,3,0,1,2,0",5,-75,320.0,1600
3200,"4,2,1,0,0,0,1,1,1,4,0,0,0,0,1,0,0,0,4,0,0,0,1,2,2,0,2,0",5,-88,321.0,1605
3201,"0,0,1,0,0,0,1,1,1,0,0,0,1,0,1,0,0,1,2,0,0,0,1,0,1,3,5,1",5,-70,322.0,1610
3202,"4,0,1,1,0,0,0,1,1,4,1,0,1,1,1,3,1,0,4,2,0,3,0,2,0,3,4,1",5,-75,323.0,1615
3203,"3,0,1,1,0,1,1,0,0,4,0,0,1,1,1,3,1,2,0,0,0,2,0,0,1,3,4,1",5,-88,324.0,1620
3204,"3,1,1,1,0,1,1,0,1,0,1,0,1,1,0,2,0,1,4,2,0,0,0,2,3,3,2,2",5,-82,325.0,1625
3205,"3,3,1,1,0,0,0,0,1,4,0,0,3,0,0,2,1,0,0,0,0,3,2,2,0,1,0,0",5,-72,326.0,1630
3206,"0,3,1,1,0,3,1,1,1,0,1,0,1,0,0,1,1,0,4,0,0,0,0,0,0,0,5,0",5,-74,327.0,1635
3207,"4,3,1,0,0,0,1,0,1,0,1,0,0,1,0,3,0,1,4,1,1,1,0,2,1,1,3,1",5,-86,328.0,1640
3208,"4,2,1,0,0,3,0,0,1,2,1,0,1,0,0,2,0,1,1,2,0,0,0,2,1,1,5,2",5,-104,329.0,1645
3209,"5,1,1,1,0,1,1,2,1,4,0,0,1,1,1,1,1,0,4,2,0,1,1,2,1,1,4,0",5,-98,330.0,1650
3210,"4,3,1,1,0,0,0,2,1,4,1,0,2,1,0,2,1,0,4,0,0,0,1,2,0,3,5,2",5,-85,331.0,1655
3211,"4,0,1,1,0,1,0,1,1,4,0,0,1,1,1,1,1,0,4,2,0,1,1,2,1,3,4,1",5,-90,332.0,1660
3212,"0,1,1,0,0,1,1,0,0,4,1,0,1,1,0,1,1,0,4,2,0,1,0,2,1,1,0,2",5,-74,333.0,1665
3213,"0,2,1,1,0,0,0,0,1,4,1,0,1,0,1,1,1,1,4,0,0,1,1,0,1,1,5,1",5,-79,334.0,1670
3214,"4,2,1,1,0,1,1,1,1,0,1,0,1,1,0,2,0,1,2,1,0,3,2,2,2,1,5,0",5,-85,335.0,1675
3215,"4,3,1,1,0,1,1,3,1,0,1,0,1,0,1,2,0,0,4,2,0,0,0,0,3,1,2,2",5,-93,336.0,1680
3216,"0,3,1,1,0,0,1,0,0,4,1,0,0,1,0,1,0,1,2,0,1,1,1,2,0,1,1,1",5,-92,337.0,1685
3217,"4,0,1,0,0,0,0,0,0,4,1,0,1,0,0,2,1,0,4,2,0,0,1,1,2,1,5,1",5,-106,338.0,1690
3218,"4,0,1,1,0,0,1,1,0,4,1,0,1,1,0,2,0,1,0,0,0,3,1,3,0,1,4,2",5,-111,339.0,1695
3219,"4,1,1,1,0,1,1,0,1,0,0,0,1,1,1,2,1,0,4,0,0,1,0,2,2,1,2,2",5,-92,340.0,1700
3220,"4,0,1,1,0,0,1,0,0,4,1,0,1,1,1,1,1,0,0,2,0,3,0,2,1,1,5,0",5,-95,341.0,1705
3221,"4,0,1,0,0,0,0,2,1,0,1,0,1,1,1,2,1,1,4,0,0,0,1,0,1,3,5,2",5,-102,342.0,1710
3222,"0,0,1,0,0,0,1,0,0,4,1,0,1,0,0,2,0,0,4,0,1,2,0,0,1,1,2,0",5,-101,343.0,1715
3223,"4,3,1,0,0,1,0,1,1,0,1,0,1,1,1,2,1,1,4,2,0,0,0,2,2,1,4,2",5,-93,344.0,1720
3224,"0,0,1,0,0,1,1,2,1,0,0,0,1,1,1,1,1,1,4,1,0,1,0,0,0,1,5,0",5,-97,345.0,1725
3225,"4,0,1,1,0,1,1,0,1,0,1,0,3,1,0,1,1,0,4,2,0,0,0,2,1,1,0,1",5,-95,346.0,1730
3226,"2,1,1,0,0,0,1,0,1,4,0,0,0,1,0,1,0,0,0,1,0,3,0,2,1,1,0,1",5,-97,347.0,1735
3227,"4,0,1,0,0,1,1,0,0,0,0,0,0,0,1,3,1,0,5,0,0,2,0,2,1,1,4,1",5,-110,348.0,1740
3228,"4,0,1,0,0,0,1,1,0,0,1,0,1,1,0,2,1,0,0,2,0,0,1,2,2,0,4,2",5,-98,349.0,1745
3229,"0,0,1,0,0,0,0,0,1,4,1,0,1,1,0,0,1,0,4,0,0,1,1,2,1,0,5,0",5,-95,350.0,1750
3230,"0,0,1,1,0,3,1,1,0,4,1,0,1,1,0,1,0,1,2,0,0,1,0,2,0,1,2,1",5,-85,351.0,1755
3231,"4,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,2,2,0,3,0,3,0,2,2,1",5,-89,352.0,1760
3232,"2,2,1,1,0,0,1,1,0,0,1,0,1,1,0,1,1,1,4,2,0,1,0,2,0,1,2,0",5,-97,353.0,1765
3233,"0,0,1,1,0,1,0,0,1,4,1,0,1,0,1,1,0,0,1,0,0,2,0,1,2,1,2,2",5,-115,354.0,1770
3234,"4,2,1,0,0,0,1,3,1,4,1,0,1,0,0,2,1,0,4,1,0,3,1,3,1,2,4,0",5,-118,355.0,1775
3235,"1,1,1,1,0,1,0,2,0,0,1,0,1,1,1,1,0,1,4,0,0,2,1,2,0,0,0,2",5,-115,356.0,1780
3236,"4,0,1,1,0,0,1,1,0,4,0,0,0,0,1,0,0,0,4,2,0,0,0,2,1,1,5,2",5,-112,357.0,1785
3237,"3,0,1,1,0,1,0,1,0,0,0,0,1,0,1,3,0,0,2,0,0,3,0,0,2,1,5,1",5,-117,358.0,1790
3238,"3,0,1,1,0,0,0,1,1,4,1,0,1,1,0,2,0,0,2,1,0,2,1,0,2,1,5,1",5,-114,359.0,1795
3239,"0,0,1,1,0,0,1,1,1,4,1,0,1,1,0,0,0,1,1,2,0,3,1,2,3,1,0,1",5,-120,360.0,1800
3240,"1,0,1,0,0,0,1,1,1,0,0,0,3,0,0,1,1,0,4,0,0,1,0,0,0,2,0,0",5,-122,361.0,1805
3241,"4,0,1,1,0,1,0,0,0,0,0,0,1,1,0,2,0,1,0,2,0,1,1,2,0,1,2,2",5,-142,362.0,1810
3242,"4,1,1,1,0,0,1,1,1,4,1,0,1,0,1,1,1,0,4,0,0,2,1,3,3,1,0,1",5,-127,363.0,1815
3243,"4,0,1,1,0,3,1,1,1,4,0,0,1,0,0,2,1,0,4,0,0,1,1,2,2,1,4,1",5,-148,364.0,1820
3244,"0,2,1,1,0,0,1,0,1,0,1,0,0,0,0,3,1,0,4,0,0,0,1,2,1,1,5,1",5,-143,365.0,1825
3245,"4,0,1,0,0,1,1,1,1,4,1,0,0,1,1,2,1,0,4,0,1,3,1,3,0,1,5,1",5,-148,366.0,1830
3246,"0,0,1,0,0,1,1,1,1,0,0,0,1,1,0,2,1,0,4,0,0,3,0,2,1,1,4,1",5,-140,367.0,1835
3247,"2,2,1,1,0,1,0,1,0,0,1,0,1,1,0,3,1,0,0,2,0,0,1,2,0,1,4,0",5,-143,368.0,1840
3248,"4,0,1,0,0,0,1,2,1,0,1,0,1,1,0,1,1,1,4,0,0,0,1,3,3,1,5,0",5,-144,369.0,1845
3249,"4,3,1,1,0,1,1,1,0,4,1,0,1,1,1,1,1,1,2,0,0,3,3,2,1,1,0,2",5,-129,370.0,1850
3250,"4,0,1,1,0,1,1,1,1,4,1,0,1,0,1,2,1,0,0,0,0,1,1,0,1,1,4,2",5,-130,371.0,1855
3251,"5,2,1,1,0,1,0,1,0,0,0,0,0,1,1,2,1,1,5,0,1,3,0,0,0,1,2,2",5,-132,372.0,1860
3252,"2,2,1,1,0,1,0,3,0,0,0,0,0,1,0,2,0,0,5,2,0,1,2,0,1,1,0,1",5,-141,373.0,1865
3253,"0,0,1,1,0,0,0,0,1,4,1,0,1,0,0,1,1,1,3,0,0,3,0,2,1,1,4,1",5,-129,374.0,1870
3254,"4,2,1,1,0,1,0,0,1,0,0,0,3,1,1,1,0,0,4,2,0,2,1,0,0,3,2,2",5,-127,375.0,1875
3255,"4,0,1,1,0,3,1,1,1,4,0,0,1,1,0,3,1,0,0,2,0,1,0,2,0,1,0,0",5,-123,376.0,1880
3256,"0,2,1,1,0,0,1,3,0,0,1,0,0,0,0,0,0,0,2,2,0,3,0,0,0,1,5,0",5,-118,377.0,1885
3257,"4,1,1,0,0,1,0,3,0,0,0,0,0,1,1,1,0,0,4,2,0,0,0,2,0,1,2,2",5,-114,378.0,1890
3258,"0,0,1,1,0,0,1,1,1,0,1,0,1,1,1,1,1,0,0,0,1,0,1,0,0,1,3,1",5,-133,379.0,1895
3259,"5,0,1,0,0,3,0,1,0,3,1,0,0,0,1,1,1,0,0,0,1,0,1,3,1,1,2,1",5,-137,380.0,1900
3260,"4,0,1,1,0,1,0,1,1,4,1,0,1,0,0,1,0,1,2,0,0,0,1,0,1,1,4,2",5,-134,381.0,1905
3261,"0,0,1,0,0,0,1,0,0,4,0,0,1,0,0,1,1,2,0,2,0,3,0,2,1,1,4,2",5,-118,382.0,1910
3262,"3,2,1,1,0,0,1,1,0,0,1,0,1,0,1,3,0,0,4,0,1,0,1,2,0,1,2,1",5,-119,383.0,1915
3263,"3,0,1,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,5,0,1,0,1,0,1,1,3,0",5,-125,384.0,1920
3264,"0,3,1,1,0,1,0,1,0,4,0,0,1,0,1,0,0,1,1,0,0,3,1,2,1,0,0,1",5,-121,385.0,1925
3265,"1,2,1,1,0,2,1,1,0,0,1,0,1,1,0,2,0,0,2,1,0,3,0,2,1,3,2,2",5,-127,386.0,1930
3266,"5,0,1,1,0,1,0,0,1,4,0,0,0,0,0,1,1,0,0,2,0,0,1,3,1,1,2,1",5,-135,387.0,1935
3267,"4,0,1,0,0,3,1,2,0,4,0,0,1,1,0,0,1,2,4,2,0,2,1,0,0,1,1,1",5,-129,388.0,1940
3268,"4,1,1,1,0,0,1,0,0,4,1,0,0,1,1,2,1,0,4,2,0,3,1,2,2,3,5,2",5,-126,389.0,1945
3269,"4,2,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,4,2,0,1,0,2,1,1,5,1",5,-118,390.0,1950
3270,"0,0,1,1,0,0,0,1,0,4,1,0,1,1,0,3,0,1,4,0,0,3,1,2,0,1,0,1",5,-111,391.0,1955
3271,"4,0,1,1,0,2,1,1,1,4,1,0,1,0,1,3,0,1,2,0,0,2,1,0,1,1,5,1",5,-110,392.0,1960
3272,"3,2,1,0,0,3,0,1,1,4,1,0,0,1,0,1,1,0,2,0,0,3,1,0,3,1,4,1",5,-121,393.0,1965
3273,"0,3,1,1,0,0,1,1,1,4,0,0,1,1,1,3,1,0,4,2,0,3,0,2,1,3,2,1",5,-113,394.0,1970
3274,"3,3,1,1,0,2,1,0,0,0,0,0,1,1,1,2,1,2,2,0,0,1,1,3,1,3,5,2",5,-114,395.0,1975
3275,"4,0,1,1,0,2,1,1,0,4,1,0,0,0,1,1,1,1,1,0,0,0,1,2,0,1,2,0",5,-114,396.0,1980
3276,"4,0,1,0,0,3,0,0,0,3,0,0,1,1,1,2,1,1,0,0,0,3,1,3,0,1,0,0",5,-120,397.0,1985
3277,"4,1,1,1,0,0,0,1,1,0,1,0,3,0,1,0,1,2,4,2,0,1,1,0,0,2,2,0",5,-122,398.0,1990
3278,"2,1,1,0,0,2,0,0,0,0,0,0,1,0,1,2,1,1,4,2,0,3,0,2,1,3,5,1",5,-110,399.0,1995
3279,"3,1,1,1,0,0,1,1,0,4,1,0,0,1,0,2,1,1,4,2,0,0,0,0,0,0,4,1",5,-125,400.0,2000
3280,"1,0,1,0,0,0,0,2,1,4,1,0,1,1,1,3,0,0,4,2,0,0,1,3,1,1,5,2",5,-119,401.0,2005
3281,"0,0,1,1,0,1,1,2,1,4,0,0,1,0,1,2,1,1,4,0,0,1,0,2,3,1,2,1",5,-105,402.0,2010
3282,"5,2,1,1,0,0,1,0,0,4,1,0,1,0,1,1,1,1,2,1,0,1,1,3,0,1,2,1",5,-102,403.0,2015
3283,"4,3,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,4,2,0,1,2,0,1,1,4,0",5,-107,404.0,2020
3284,"0,2,1,0,0,1,1,0,0,4,1,0,0,0,0,1,1,1,4,2,0,3,2,2,0,3,3,0",5,-113,405.0,2025
3285,"4,2,1,1,0,0,1,0,1,4,1,0,1,0,0,1,1,0,4,0,0,0,0,2,1,1,2,1",5,-97,406.0,2030
3286,"4,2,1,1,0,2,1,1,1,4,1,0,1,1,1,0,0,0,4,2,1,1,2,2,1,1,4,0",5,-88,407.0,2035
3287,"4,0,1,0,0,2,0,1,1,0,0,0,0,0,0,2,0,0,4,0,0,0,0,2,1,0,5,1",5,-88,408.0,2040
3288,"4,0,1,1,0,0,0,1,1,4,1,0,0,1,1,1,0,0,2,1,0,1,1,0,2,1,4,1",5,-98,409.0,2045
3289,"4,0,1,1,0,0,0,1,1,4,1,0,0,0,0,2,0,0,4,1,0,0,0,2,0,1,5,1",5,-121,410.0,2050
3290,"4,0,1,1,0,1,0,1,1,4,0,0,0,0,0,1,1,0,2,1,0,0,2,2,2,1,2,1",5,-113,411.0,2055
3291,"2,0,1,1,0,1,1,0,1,4,1,0,1,1,0,1,1,0,4,1,0,2,1,2,0,1,2,0",5,-98,412.0,2060
3292,"4,0,1,0,0,1,1,0,1,4,0,0,0,0,0,2,1,0,4,2,0,0,1,0,3,3,4,2",5,-93,413.0,2065
3293,"4,2,1,1,0,2,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,2,0,2,1,0,1",5,-86,414.0,2070
3294,"0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,3,0,4,2",5,-111,415.0,2075
3295,"4,3,1,1,0,0,0,0,0,4,0,0,1,0,1,1,1,0,4,2,0,3,0,2,1,1,4,1",5,-106,416.0,2080
3296,"4,2,1,1,0,1,1,1,0,4,1,0,1,1,1,2,0,0,0,2,0,1,1,2,1,3,5,1",5,-96,417.0,2085
3297,"4,0,1,1,0,1,0,1,0,0,1,0,1,1,1,2,0,0,0,2,0,2,1,0,1,1,5,1",5,-103,418.0,2090
3298,"0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,2,2,0,2,0,2,0,1,5,0",5,-91,419.0,2095
3299,"4,3,1,1,0,0,1,0,0,4,1,0,1,1,1,2,1,0,4,0,0,2,0,3,2,3,3,1",5,-83,420.0,2100
3300,"4,3,1,1,0,0,0,1,0,4,1,0,1,1,1,1,0,1,1,0,0,3,0,2,0,1,2,1",5,-96,421.0,2105
3301,"4,1,1,1,0,0,1,1,0,0,1,0,1,1,0,1,1,0,4,0,0,1,0,1,1,1,4,0",5,-96,422.0,2110
3302,"4,0,1,0,0,1,0,1,1,4,0,0,1,0,0,2,0,0,4,2,0,1,1,0,1,1,4,0",5,-96,423.0,2115
3303,"1,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1,1,5,1,0,3,2,2,1,1,5,0",5,-101,424.0,2120
3304,"0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,2,1,1,4,2,0,1,0,2,0,1,3,1",5,-97,425.0,2125
3305,"4,1,1,1,0,2,1,1,0,0,0,0,0,0,1,1,0,0,4,2,1,0,0,0,0,0,2,2",5,-101,426.0,2130
3306,"4,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,5,2,0,2,0,2,1,1,2,0",5,-105,427.0,2135
3307,"4,0,1,1,0,1,0,1,0,4,1,0,2,1,1,1,1,1,2,2,0,2,0,2,1,1,4,1",5,-104,428.0,2140
3308,"4,1,1,1,0,1,0,1,0,4,0,0,1,1,1,1,0,1,4,0,0,3,0,3,2,1,0,2",5,-88,429.0,2145
3309,"0,2,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,4,0,0,0,3,2,1,1,2,1",5,-78,430.0,2150
3310,"4,3,1,1,0,0,1,0,0,4,1,0,0,0,1,2,0,1,4,2,0,3,1,1,1,1,4,1",5,-88,431.0,2155
3311,"4,0,1,1,0,3,1,1,0,0,0,0,1,0,0,1,0,1,4,0,0,0,0,3,0,1,4,1",5,-98,432.0,2160
3312,"5,3,1,0,0,1,1,1,0,4,1,0,1,0,1,1,0,0,2,0,0,2,3,0,2,1,4,0",5,-95,433.0,2165
3313,"0,3,1,0,0,2,1,0,0,4,1,0,1,0,1,2,0,1,4,0,0,2,0,2,1,1,5,0",5,-97,434.0,2170
3314,"0,2,1,0,0,0,1,1,0,4,1,0,0,1,1,1,0,0,4,2,1,0,0,3,0,0,2,1",5,-96,435.0,2175
3315,"2,3,1,1,0,1,0,0,1,4,0,0,1,1,0,1,1,0,0,1,0,1,1,0,0,1,2,2",5,-96,436.0,2180
3316,"0,0,1,1,0,1,1,2,0,0,0,0,1,0,1,1,0,1,4,0,0,0,3,2,1,0,2,1",5,-96,437.0,2185
3317,"3,1,1,1,0,3,0,0,0,4,0,0,1,1,1,3,1,1,0,0,0,2,0,0,1,1,4,2",5,-99,438.0,2190
3318,"3,3,1,1,0,0,0,1,0,3,1,0,1,0,0,2,1,0,2,0,1,1,0,2,1,1,5,0",5,-95,439.0,2195
3319,"3,0,1,1,0,0,1,1,0,4,0,0,1,1,1,3,1,0,1,2,0,1,0,3,0,1,4,2",5,-97,440.0,2200
3320,"4,1,1,0,0,3,1,2,1,2,1,0,0,1,1,2,0,1,4,0,0,1,3,0,0,1,3,2",5,-97,441.0,2205
3321,"4,0,1,0,0,1,0,3,0,4,1,0,1,1,1,3,1,0,2,0,0,3,2,0,2,1,0,1",5,-100,442.0,2210
3322,"0,1,1,0,0,1,0,1,0,4,0,0,1,0,0,1,1,1,4,2,0,0,0,2,0,3,4,0",5,-85,443.0,2215
3323,"1,1,1,1,0,0,1,0,0,0,0,0,1,1,0,1,1,0,3,0,0,3,1,2,1,3,2,2",5,-82,444.0,2220
