,arrival_sec,depart_sec,duration_sec,episode,id,wait_sec,wait_step
5323,908.00,810.00,98.00,6,f:2_3.19,17.21,0
5324,911.00,810.00,101.00,6,f:2_1.19,31.47,5
5325,918.00,821.00,97.00,6,f:2_2.20,34.68,21
5326,924.00,821.00,103.00,6,f:2_3.20,35.25,13
5327,932.00,810.00,122.00,6,f:2_2.19,31.06,7
5328,936.00,832.00,104.00,6,f:2_2.21,16.36,0
5329,937.00,276.00,661.00,6,f:0_0.25,570.56,553
5330,939.00,832.00,107.00,6,f:2_3.21,19.79,0
5331,940.00,77.00,863.00,6,f:0_0.7,797.42,754
5332,943.00,854.00,89.00,6,f:2_2.23,35.47,14
5333,944.00,832.00,112.00,6,f:2_1.21,49.73,23
5334,946.00,399.00,547.00,6,f:1_0.9,413.31,389
5335,952.00,843.00,109.00,6,f:2_3.22,30.09,9
5336,954.00,854.00,100.00,6,f:2_3.23,25.52,8
5337,959.00,821.00,138.00,6,f:2_1.20,50.17,21
5338,961.00,788.00,173.00,6,f:2_1.17,70.23,47
5339,963.00,744.00,219.00,6,f:2_5.13,36.36,6
5340,964.00,888.00,76.00,6,f:2_2.26,30.64,12
5341,966.00,865.00,101.00,6,f:2_3.24,24.17,6
5342,968.00,799.00,169.00,6,f:2_1.18,79.72,51
5343,968.00,677.00,291.00,6,f:2_5.7,155.71,126
5344,970.00,876.00,94.00,6,f:2_2.25,29.66,11
5345,971.00,865.00,106.00,6,f:2_1.24,40.38,4
5346,971.00,721.00,250.00,6,f:2_7.11,75.76,39
5347,974.00,888.00,86.00,6,f:2_1.26,21.33,0
5348,974.00,732.00,242.00,6,f:2_5.12,58.09,26
5349,976.00,900.00,76.00,6,f:3_2.0,15.04,0
5350,980.00,721.00,259.00,6,f:2_5.11,70.49,31
5351,984.00,876.00,108.00,6,f:2_1.25,22.85,5
5352,984.00,876.00,108.00,6,f:2_3.25,28.18,2
5353,985.00,911.00,74.00,6,f:3_2.1,18.67,0
5354,985.00,710.00,275.00,6,f:2_5.10,78.66,41
5355,986.00,766.00,220.00,6,f:2_5.15,53.30,3
5356,988.00,865.00,123.00,6,f:2_2.24,49.44,33
5357,998.00,899.00,99.00,6,f:2_3.27,17.41,1
5358,999.00,911.00,88.00,6,f:3_3.1,24.40,0
5359,1001.00,755.00,246.00,6,f:2_5.14,84.62,21
5360,1005.00,899.00,106.00,6,f:2_1.27,31.70,11
5361,1006.00,77.00,929.00,6,f:0_1.7,838.89,808
5362,1007.00,933.00,74.00,6,f:3_1.3,20.18,9
5363,1012.00,843.00,169.00,6,f:2_2.22,106.98,93
5364,1014.00,944.00,70.00,6,f:3_2.4,16.49,2
5365,1015.00,888.00,127.00,6,f:2_3.26,52.94,36
5366,1022.00,55.00,967.00,6,f:0_1.5,884.86,847
5367,1022.00,933.00,89.00,6,f:3_3.3,13.12,0
5368,1028.00,911.00,117.00,6,f:3_1.1,35.83,16
5369,1031.00,922.00,109.00,6,f:3_3.2,15.61,3
5370,1033.00,900.00,133.00,6,f:3_3.0,60.74,38
5371,1035.00,922.00,113.00,6,f:3_2.2,47.80,32
5372,1046.00,900.00,146.00,6,f:3_9.0,85.07,70
5373,1047.00,933.00,114.00,6,f:3_9.3,40.33,20
5374,1049.00,900.00,149.00,6,f:3_1.0,66.23,43
5375,1051.00,899.00,152.00,6,f:2_2.27,68.76,42
5376,1055.00,911.00,144.00,6,f:3_9.1,83.59,67
5377,1056.00,933.00,123.00,6,f:3_2.3,55.81,32
5378,1057.00,944.00,113.00,6,f:3_9.4,44.28,20
5379,1057.00,633.00,424.00,6,f:2_7.3,298.26,268
5380,1058.00,955.00,103.00,6,f:3_3.5,22.68,1
5381,1058.00,944.00,114.00,6,f:3_1.4,33.97,12
5382,1060.00,966.00,94.00,6,f:3_3.6,23.17,0
5383,1065.00,955.00,110.00,6,f:3_2.5,26.81,3
5384,1066.00,944.00,122.00,6,f:3_3.4,43.14,31
5385,1070.00,655.00,415.00,6,f:2_7.5,308.36,277
5386,1073.00,977.00,96.00,6,f:3_3.7,17.49,0
5387,1076.00,854.00,222.00,6,f:2_1.23,124.08,105
5388,1077.00,955.00,122.00,6,f:3_1.5,47.32,24
5389,1079.00,966.00,113.00,6,f:3_2.6,22.91,1
5390,1080.00,966.00,114.00,6,f:3_1.6,30.75,5
5391,1082.00,688.00,394.00,6,f:2_7.8,291.99,261
5392,1089.00,955.00,134.00,6,f:3_9.5,49.73,30
5393,1093.00,532.00,561.00,6,f:1_0.21,371.28,340
5394,1093.00,799.00,294.00,6,f:2_5.18,85.21,24
5395,1098.00,1021.00,77.00,6,f:3_2.11,19.98,0
5396,1098.00,988.00,110.00,6,f:3_3.8,14.46,0
5397,1099.00,999.00,100.00,6,f:3_3.9,31.73,0
5398,1105.00,1032.00,73.00,6,f:3_2.12,8.92,0
5399,1106.00,1010.00,96.00,6,f:3_3.10,14.85,1
5400,1110.00,977.00,133.00,6,f:3_2.7,41.72,22
5401,1112.00,955.00,157.00,6,f:3_7.5,52.98,28
5402,1115.00,922.00,193.00,6,f:3_9.2,122.74,93
5403,1116.00,1010.00,106.00,6,f:3_9.10,36.02,16
5404,1119.00,999.00,120.00,6,f:3_9.9,68.35,43
5405,1121.00,966.00,155.00,6,f:3_9.6,80.87,49
5406,1126.00,977.00,149.00,6,f:3_9.7,84.21,51
5407,1129.00,1055.00,74.00,6,f:3_2.14,25.81,10
5408,1131.00,922.00,209.00,6,f:3_1.2,130.88,107
5409,1132.00,1032.00,100.00,6,f:3_1.12,22.97,1
5410,1133.00,1021.00,112.00,6,f:3_3.11,15.61,0
5411,1134.00,1032.00,102.00,6,f:3_3.12,17.68,0
5412,1135.00,876.00,259.00,6,f:2_0.25,71.18,49
5413,1137.00,699.00,438.00,6,f:2_7.9,222.87,165
5414,1138.00,1044.00,94.00,6,f:3_9.13,21.64,8
5415,1141.00,1010.00,131.00,6,f:3_1.10,24.87,1
5416,1141.00,666.00,475.00,6,f:2_7.6,369.05,328
5417,1143.00,1044.00,99.00,6,f:3_3.13,23.03,4
5418,1145.00,648.00,497.00,6,f:1_2.8,417.16,397
5419,1146.00,1055.00,91.00,6,f:3_1.14,22.80,3
5420,1146.00,1032.00,114.00,6,f:3_9.12,31.36,3
5421,1149.00,988.00,161.00,6,f:3_9.8,97.04,67
5422,1157.00,1066.00,91.00,6,f:3_3.15,18.79,1
5423,1158.00,988.00,170.00,6,f:3_2.8,88.17,62
5424,1162.00,1055.00,107.00,6,f:3_3.14,25.68,7
5425,1164.00,1077.00,87.00,6,f:3_3.16,14.86,0
5426,1166.00,1066.00,100.00,6,f:3_2.15,30.34,5
5427,1166.00,966.00,200.00,6,f:3_5.6,103.63,85
5428,1168.00,966.00,202.00,6,f:3_7.6,119.78,83
5429,1168.00,900.00,268.00,6,f:3_8.0,195.65,176
5430,1171.00,1055.00,116.00,6,f:3_9.14,37.74,18
5431,1173.00,1044.00,129.00,6,f:3_5.13,63.73,33
5432,1175.00,1088.00,87.00,6,f:3_3.17,11.63,0
5433,1177.00,1055.00,122.00,6,f:3_5.14,48.67,23
5434,1178.00,1021.00,157.00,6,f:3_9.11,62.57,20
5435,1180.00,1077.00,103.00,6,f:3_9.16,21.76,6
5436,1183.00,899.00,284.00,6,f:2_0.27,94.69,79
5437,1183.00,655.00,528.00,6,f:2_5.5,438.18,407
5438,1185.00,1021.00,164.00,6,f:3_5.11,85.02,53
5439,1190.00,1044.00,146.00,6,f:3_2.13,57.63,34
5440,1191.00,1077.00,114.00,6,f:3_5.16,43.73,12
5441,1191.00,1088.00,103.00,6,f:3_9.17,15.50,0
5442,1192.00,977.00,215.00,6,f:3_7.7,108.28,76
5443,1193.00,688.00,505.00,6,f:2_5.8,346.50,301
5444,1193.00,1066.00,127.00,6,f:3_9.15,47.94,25
5445,1194.00,1044.00,150.00,6,f:3_1.13,41.42,14
5446,1195.00,1110.00,85.00,6,f:3_9.19,21.05,7
5447,1196.00,1088.00,108.00,6,f:3_2.17,15.59,0
5448,1198.00,1099.00,99.00,6,f:3_3.18,15.89,0
5449,1198.00,33.00,1165.00,6,f:0_0.3,1078.48,1043
5450,1200.00,322.00,878.00,6,f:1_0.2,800.46,763
5451,1202.00,933.00,269.00,6,f:3_8.3,107.26,97
5452,1203.00,1110.00,93.00,6,f:3_3.19,20.09,3
5453,1207.00,1066.00,141.00,6,f:3_1.15,50.92,24
5454,1207.00,977.00,230.00,6,f:3_5.7,142.27,108
5455,1208.00,955.00,253.00,6,f:3_5.5,173.27,134
5456,1210.00,1021.00,189.00,6,f:3_1.11,72.28,35
5457,1210.00,953.00,257.00,6,f:1_2.10,204.96,182
5458,1211.00,1088.00,123.00,6,f:3_1.17,36.99,3
5459,1212.00,1099.00,113.00,6,f:3_5.18,34.52,2
5460,1215.00,155.00,1060.00,6,f:0_0.14,953.04,916
5461,1217.00,1088.00,129.00,6,f:3_5.17,51.59,7
5462,1218.00,1121.00,97.00,6,f:3_3.20,23.47,0
5463,1219.00,699.00,520.00,6,f:2_5.9,426.04,367
5464,1221.00,1142.00,79.00,6,f:1_2.12,30.72,8
5465,1221.00,1143.00,78.00,6,f:3_3.22,10.94,0
5466,1223.00,1099.00,124.00,6,f:3_9.18,41.19,23
5467,1224.00,1066.00,158.00,6,f:3_5.15,67.18,31
5468,1226.00,1143.00,83.00,6,f:3_9.22,24.10,10
5469,1227.00,565.00,662.00,6,f:1_1.24,584.08,552
5470,1228.00,843.00,385.00,6,f:2_1.22,329.42,308
5471,1229.00,1132.00,97.00,6,f:3_9.21,35.46,25
5472,1232.00,999.00,233.00,6,f:3_1.9,167.90,142
5473,1234.00,1077.00,157.00,6,f:3_1.16,98.18,75
5474,1234.00,988.00,246.00,6,f:3_5.8,61.69,17
5475,1240.00,810.00,430.00,6,f:2_5.19,193.99,125
5476,1242.00,166.00,1076.00,6,f:0_0.15,972.64,919
5477,1242.00,1110.00,132.00,6,f:3_5.19,60.55,12
5478,1243.00,1121.00,122.00,6,f:3_5.20,45.42,10
5479,1244.00,1132.00,112.00,6,f:3_3.21,33.05,13
5480,1245.00,1110.00,135.00,6,f:3_1.19,67.06,49
5481,1252.00,1032.00,220.00,6,f:3_7.12,105.15,40
5482,1255.00,1154.00,101.00,6,f:3_3.23,15.84,0
5483,1257.00,188.00,1069.00,6,f:0_0.17,947.16,893
5484,1259.00,1121.00,138.00,6,f:3_2.20,54.95,21
5485,1265.00,1176.00,89.00,6,f:3_1.25,28.73,2
5486,1267.00,1154.00,113.00,6,f:3_2.23,32.95,0
5487,1269.00,1200.00,69.00,6,f:4_9.0,15.85,7
5488,1271.00,1165.00,106.00,6,f:3_3.24,18.22,1
5489,1272.00,1110.00,162.00,6,f:3_2.19,100.67,74
5490,1276.00,988.00,288.00,6,f:3_7.8,173.38,127
5491,1280.00,1099.00,181.00,6,f:3_1.18,63.09,24
5492,1282.00,1165.00,117.00,6,f:3_2.24,29.40,1
5493,1284.00,1176.00,108.00,6,f:3_3.25,21.22,0
5494,1288.00,1211.00,77.00,6,f:4_9.1,14.82,1
5495,1289.00,1200.00,89.00,6,f:4_3.0,15.75,0
5496,1290.00,1158.00,132.00,6,f:1_2.13,86.75,36
5497,1292.00,999.00,293.00,6,f:3_5.9,189.70,125
5498,1293.00,344.00,949.00,6,f:1_0.4,725.97,663
5499,1296.00,99.00,1197.00,6,f:0_0.9,1106.21,1063
5500,1301.00,647.00,654.00,6,f:1_2.7,546.47,512
5501,1304.00,1165.00,139.00,6,f:3_9.24,62.79,43
5502,1311.00,1176.00,135.00,6,f:3_5.25,72.24,29
5503,1312.00,1121.00,191.00,6,f:3_9.20,109.79,91
5504,1314.00,1132.00,182.00,6,f:3_5.21,98.81,33
5505,1315.00,1132.00,183.00,6,f:3_2.21,105.43,76
5506,1316.00,1188.00,128.00,6,f:3_3.26,34.37,6
5507,1316.00,1211.00,105.00,6,f:4_5.1,31.04,6
5508,1318.00,1211.00,107.00,6,f:4_11.1,21.76,2
5509,1318.00,1143.00,175.00,6,f:3_2.22,76.64,30
5510,1322.00,1222.00,100.00,6,f:4_2.2,33.15,20
5511,1324.00,1188.00,136.00,6,f:3_9.26,65.58,33
5512,1325.00,788.00,537.00,6,f:2_5.17,329.20,204
5513,1327.00,166.00,1161.00,6,f:0_1.15,1028.59,972
5514,1331.00,1233.00,98.00,6,f:4_2.3,23.67,9
5515,1333.00,1199.00,134.00,6,f:3_3.27,61.01,16
5516,1334.00,1211.00,123.00,6,f:4_10.1,56.82,31
5517,1335.00,1222.00,113.00,6,f:4_9.2,37.26,15
5518,1337.00,1233.00,104.00,6,f:4_1.3,23.85,5
5519,1337.00,1233.00,104.00,6,f:4_9.3,30.53,12
5520,1338.00,232.00,1106.00,6,f:0_1.21,968.50,891
5521,1350.00,1222.00,128.00,6,f:4_10.2,56.09,35
5522,1350.00,1244.00,106.00,6,f:4_3.4,9.61,0
5523,1352.00,510.00,842.00,6,f:1_0.19,532.91,468
5524,1353.00,521.00,832.00,6,f:1_0.20,656.80,601
5525,1356.00,254.00,1102.00,6,f:0_0.23,983.52,894
5526,1356.00,1176.00,180.00,6,f:3_9.25,79.25,55
5527,1364.00,1233.00,131.00,6,f:4_10.3,72.88,32
5528,1371.00,1222.00,149.00,6,f:4_1.2,93.25,70
5529,1372.00,1244.00,128.00,6,f:4_11.4,37.75,7
5530,1373.00,1277.00,96.00,6,f:4_1.7,34.55,11
5531,1375.00,377.00,998.00,6,f:1_0.7,898.94,827
5532,1378.00,1266.00,112.00,6,f:4_9.6,33.09,16
5533,1380.00,1233.00,147.00,6,f:4_11.3,54.95,32
5534,1381.00,1154.00,227.00,6,f:3_9.23,157.62,132
5535,1382.00,1222.00,160.00,6,f:4_11.2,68.36,41
5536,1383.00,1244.00,139.00,6,f:4_9.4,82.98,60
5537,1387.00,1288.00,99.00,6,f:4_1.8,31.86,12
5538,1390.00,1277.00,113.00,6,f:4_11.7,26.93,5
5539,1396.00,1310.00,86.00,6,f:4_1.10,21.70,5
5540,1400.00,1255.00,145.00,6,f:4_9.5,74.72,54
5541,1401.00,1255.00,146.00,6,f:4_11.5,64.18,21
5542,1402.00,1310.00,92.00,6,f:4_2.10,32.28,22
5543,1404.00,1288.00,116.00,6,f:4_11.8,60.04,31
5544,1405.00,911.00,494.00,6,f:3_8.1,424.87,399
5545,1406.00,821.00,585.00,6,f:2_0.20,488.11,415
5546,1409.00,1310.00,99.00,6,f:4_3.10,26.12,9
5547,1416.00,1344.00,72.00,6,f:4_1.13,19.70,6
5548,1425.00,1255.00,170.00,6,f:4_5.5,23.86,5
5549,1426.00,1366.00,60.00,6,f:4_2.15,10.32,0
5550,1432.00,1344.00,88.00,6,f:4_2.13,29.68,19
5551,1437.00,999.00,438.00,6,f:3_2.9,366.55,349
5552,1440.00,1077.00,363.00,6,f:3_2.16,292.67,272
5553,1445.00,355.00,1090.00,6,f:1_0.5,920.91,855
5554,1446.00,1355.00,91.00,6,f:4_3.14,18.18,0
5555,1450.00,1355.00,95.00,6,f:4_2.14,27.51,7
5556,1457.00,1366.00,91.00,6,f:4_1.15,29.61,15
5557,1464.00,721.00,743.00,6,f:2_0.11,363.50,293
5558,1467.00,1366.00,101.00,6,f:4_3.15,26.89,14
5559,1468.00,1200.00,268.00,6,f:4_11.0,166.25,127
5560,1474.00,1388.00,86.00,6,f:4_2.17,19.91,7
5561,1474.00,1255.00,219.00,6,f:4_3.5,37.09,6
5562,1476.00,1388.00,88.00,6,f:4_3.17,18.73,0
5563,1478.00,1399.00,79.00,6,f:4_2.18,21.43,0
5564,1478.00,1377.00,101.00,6,f:4_3.16,18.19,0
5565,1480.00,1344.00,136.00,6,f:4_3.13,70.73,41
5566,1484.00,1355.00,129.00,6,f:4_1.14,45.04,14
5567,1485.00,1377.00,108.00,6,f:4_1.16,38.87,13
5568,1488.00,288.00,1200.00,6,f:0_0.26,1085.36,1007
5569,1490.00,1222.00,268.00,6,f:4_5.2,177.80,158
5570,1492.00,1399.00,93.00,6,f:4_1.18,18.25,2
5571,1492.00,1233.00,259.00,6,f:4_5.3,166.00,127
5572,1497.00,810.00,687.00,6,f:2_0.19,324.48,265
5573,1497.00,611.00,886.00,6,f:2_5.1,738.79,706
5574,1503.00,1432.00,71.00,6,f:4_2.21,13.63,1
5575,1505.00,1410.00,95.00,6,f:4_3.19,22.27,3
5576,1508.00,1421.00,87.00,6,f:4_1.20,15.03,2
5577,1509.00,633.00,876.00,6,f:2_5.3,746.90,713
5578,1512.00,243.00,1269.00,6,f:0_0.22,1143.26,1101
5579,1514.00,1443.00,71.00,6,f:4_2.22,23.99,4
5580,1517.00,1454.00,63.00,6,f:4_2.23,9.44,0
5581,1518.00,1200.00,318.00,6,f:4_7.0,85.38,49
5582,1519.00,1410.00,109.00,6,f:4_2.19,50.62,34
5583,1521.00,710.00,811.00,6,f:2_0.10,443.20,367
5584,1523.00,1421.00,102.00,6,f:4_2.20,35.67,12
5585,1528.00,1099.00,429.00,6,f:3_2.18,211.17,197
5586,1533.00,1310.00,223.00,6,f:4_5.10,108.45,77
5587,1534.00,366.00,1168.00,6,f:1_0.6,1060.58,969
5588,1534.00,1355.00,179.00,6,f:4_11.14,55.67,40
5589,1534.00,1321.00,213.00,6,f:4_3.11,18.61,2
5590,1534.00,732.00,802.00,6,f:2_7.12,377.98,331
5591,1534.00,1388.00,146.00,6,f:4_5.17,54.11,21
5592,1542.00,854.00,688.00,6,f:2_0.23,422.83,323
5593,1547.00,1431.00,116.00,6,f:2_4.4,62.57,37
5594,1547.00,744.00,803.00,6,f:2_7.13,437.43,356
5595,1549.00,1377.00,172.00,6,f:4_7.16,71.17,29
5596,1566.00,1443.00,123.00,6,f:4_3.22,51.87,35
5597,1571.00,1432.00,139.00,6,f:4_3.21,72.18,53
5598,1576.00,944.00,632.00,6,f:3_8.4,563.96,504
5599,1577.00,999.00,578.00,6,f:3_8.9,510.17,462
5600,1581.00,1410.00,171.00,6,f:4_5.19,84.40,40
5601,1583.00,1377.00,206.00,6,f:4_5.16,113.80,66
5602,1588.00,1511.00,77.00,6,f:5_11.1,29.56,15
5603,1590.00,1332.00,258.00,6,f:4_10.12,79.34,52
5604,1591.00,1500.00,91.00,6,f:5_11.0,39.98,28
5605,1592.00,1488.00,104.00,6,f:4_2.26,44.68,15
5606,1592.00,977.00,615.00,6,f:3_8.7,541.48,486
5607,1593.00,966.00,627.00,6,f:3_8.6,552.72,514
5608,1594.00,1522.00,72.00,6,f:5_11.2,18.69,6
5609,1595.00,1522.00,73.00,6,f:5_2.2,19.35,10
5610,1595.00,922.00,673.00,6,f:3_8.2,586.74,537
5611,1596.00,755.00,841.00,6,f:2_7.14,661.76,524
5612,1598.00,710.00,888.00,6,f:2_7.10,715.94,604
5613,1598.00,1277.00,321.00,6,f:4_9.7,266.88,232
5614,1600.00,1465.00,135.00,6,f:4_2.24,70.61,44
5615,1600.00,644.00,956.00,6,f:2_7.4,761.97,736
5616,1600.00,1402.00,198.00,6,f:3_8.15,89.04,62
5617,1602.00,766.00,836.00,6,f:2_7.15,528.35,405
5618,1602.00,955.00,647.00,6,f:3_8.5,579.70,515
5619,1604.00,988.00,616.00,6,f:3_8.8,538.40,487
5620,1605.00,1476.00,129.00,6,f:4_9.25,35.42,8
5621,1607.00,1429.00,178.00,6,f:3_8.26,88.28,40
5622,1608.00,1511.00,97.00,6,f:5_3.1,27.59,8
5623,1609.00,1012.00,597.00,6,f:3_8.10,525.41,447
5624,1611.00,1415.00,196.00,6,f:3_8.20,125.51,85
5625,1613.00,1394.00,219.00,6,f:3_8.14,151.44,109
5626,1618.00,1511.00,107.00,6,f:5_10.1,28.57,10
5627,1623.00,1377.00,246.00,6,f:4_10.16,76.61,58
5628,1624.00,1555.00,69.00,6,f:5_11.5,25.86,16
5629,1625.00,1344.00,281.00,6,f:4_10.13,110.94,80
5630,1626.00,1366.00,260.00,6,f:4_10.15,106.40,79
5631,1626.00,1488.00,138.00,6,f:4_9.26,39.00,8
5632,1627.00,1344.00,283.00,6,f:4_5.13,18.42,5
5633,1628.00,1500.00,128.00,6,f:5_10.0,60.21,6
5634,1632.00,1522.00,110.00,6,f:5_10.2,41.89,10
5635,1632.00,1299.00,333.00,6,f:4_5.9,73.01,47
5636,1635.00,1555.00,80.00,6,f:5_10.5,22.18,0
5637,1635.00,1388.00,247.00,6,f:3_8.13,179.31,136
5638,1636.00,1533.00,103.00,6,f:5_3.3,40.41,26
5639,1637.00,1032.00,605.00,6,f:3_8.12,487.76,385
5640,1638.00,810.00,828.00,6,f:2_7.19,476.77,290
5641,1639.00,1465.00,174.00,6,f:4_9.24,68.01,30
5642,1640.00,1533.00,107.00,6,f:5_11.3,52.62,32
5643,1640.00,1388.00,252.00,6,f:4_9.17,147.32,105
5644,1642.00,1432.00,210.00,6,f:4_9.21,70.22,50
5645,1644.00,1449.00,195.00,6,f:4_8.6,108.74,45
5646,1645.00,1544.00,101.00,6,f:5_10.4,41.72,4
5647,1648.00,1405.00,243.00,6,f:3_8.16,170.53,118
5648,1651.00,1021.00,630.00,6,f:3_8.11,531.25,440
5649,1653.00,1409.00,244.00,6,f:3_8.17,166.76,103
5650,1654.00,1432.00,222.00,6,f:4_1.21,118.38,87
5651,1654.00,1533.00,121.00,6,f:5_10.3,46.83,11
5652,1654.00,1410.00,244.00,6,f:4_9.19,131.67,84
5653,1655.00,1288.00,367.00,6,f:4_9.8,312.23,301
5654,1656.00,1441.00,215.00,6,f:4_8.4,157.24,96
5655,1657.00,1399.00,258.00,6,f:4_9.18,145.82,91
5656,1658.00,1476.00,182.00,6,f:4_11.25,12.44,2
5657,1659.00,1577.00,82.00,6,f:5_10.7,21.58,1
5658,1659.00,1511.00,148.00,6,f:5_9.1,49.85,13
5659,1661.00,1443.00,218.00,6,f:4_10.22,56.27,34
5660,1661.00,1566.00,95.00,6,f:5_10.6,28.51,0
5661,1661.00,1366.00,295.00,6,f:4_5.15,43.11,20
5662,1661.00,1464.00,197.00,6,f:4_8.15,108.69,48
5663,1662.00,1499.00,163.00,6,f:4_9.27,68.10,27
5664,1667.00,1577.00,90.00,6,f:5_11.7,36.80,18
5665,1669.00,1533.00,136.00,6,f:5_15.3,86.63,64
5666,1670.00,1418.00,252.00,6,f:3_8.21,179.19,116
5667,1671.00,1412.00,259.00,6,f:3_8.18,155.38,64
5668,1671.00,1544.00,127.00,6,f:5_11.4,67.83,50
5669,1674.00,1421.00,253.00,6,f:4_9.20,152.99,103
5670,1674.00,1566.00,108.00,6,f:5_11.6,44.26,13
5671,1678.00,1432.00,246.00,6,f:4_8.0,175.71,102
5672,1685.00,1388.00,297.00,6,f:4_1.17,201.40,168
5673,1687.00,1588.00,99.00,6,f:5_10.8,32.10,13
5674,1689.00,1424.00,265.00,6,f:3_8.24,187.25,138
5675,1690.00,1465.00,225.00,6,f:4_1.24,67.08,41
5676,1692.00,1438.00,254.00,6,f:4_8.2,172.67,95
5677,1693.00,1502.00,191.00,6,f:4_8.26,78.02,35
5678,1695.00,1452.00,243.00,6,f:4_8.9,175.85,87
5679,1696.00,788.00,908.00,6,f:2_7.17,309.67,214
5680,1697.00,1456.00,241.00,6,f:4_8.11,169.96,81
5681,1699.00,1511.00,188.00,6,f:5_15.1,140.76,110
5682,1699.00,1450.00,249.00,6,f:4_8.8,185.37,84
5683,1701.00,1332.00,369.00,6,f:4_9.12,293.37,277
5684,1702.00,432.00,1270.00,6,f:1_0.12,1064.30,959
5685,1703.00,1495.00,208.00,6,f:4_8.25,88.13,23
5686,1705.00,1361.00,344.00,6,f:2_4.3,79.34,61
5687,1706.00,1431.00,275.00,6,f:3_8.27,145.66,36
5688,1708.00,299.00,1409.00,6,f:0_0.27,1303.42,1208
5689,1709.00,1377.00,332.00,6,f:4_2.16,263.35,239
5690,1710.00,1450.00,260.00,6,f:4_8.7,137.83,46
5691,1711.00,421.00,1290.00,6,f:1_0.11,1096.69,1015
5692,1713.00,1233.00,480.00,6,f:4_0.3,24.39,11
5693,1714.00,1621.00,93.00,6,f:5_10.11,22.11,1
5694,1714.00,1055.00,659.00,6,f:3_7.14,542.82,493
5695,1716.00,1459.00,257.00,6,f:4_8.13,179.05,87
5696,1717.00,1415.00,302.00,6,f:3_8.19,217.54,86
5697,1718.00,1443.00,275.00,6,f:4_1.22,203.20,173
5698,1719.00,1655.00,64.00,6,f:5_11.14,16.61,5
5699,1719.00,1110.00,609.00,6,f:3_7.19,518.61,461
5700,1719.00,1465.00,254.00,6,f:4_8.16,85.61,38
5701,1720.00,1500.00,220.00,6,f:5_12.0,35.14,18
5702,1730.00,1599.00,131.00,6,f:5_10.9,47.17,22
5703,1736.00,1632.00,104.00,6,f:5_10.12,34.69,12
5704,1738.00,1644.00,94.00,6,f:5_10.13,22.49,2
5705,1744.00,1632.00,112.00,6,f:5_11.12,42.62,22
5706,1746.00,1164.00,582.00,6,f:1_2.16,451.24,373
5707,1746.00,1488.00,258.00,6,f:4_11.26,89.76,81
5708,1746.00,1644.00,102.00,6,f:5_11.13,39.79,21
5709,1753.00,1445.00,308.00,6,f:4_8.5,231.59,108
5710,1754.00,1666.00,88.00,6,f:5_10.15,21.05,2
5711,1755.00,1470.00,285.00,6,f:4_8.17,219.11,102
5712,1756.00,1465.00,291.00,6,f:4_10.24,128.06,103
5713,1758.00,1588.00,170.00,6,f:5_9.8,11.63,0
5714,1760.00,1244.00,516.00,6,f:4_10.4,431.15,377
5715,1761.00,1088.00,673.00,6,f:3_7.17,298.51,271
5716,1761.00,1588.00,173.00,6,f:5_12.8,20.95,3
5717,1766.00,1511.00,255.00,6,f:5_1.1,151.92,73
5718,1766.00,1077.00,689.00,6,f:3_7.16,584.41,515
5719,1767.00,1200.00,567.00,6,f:4_10.0,425.96,375
5720,1768.00,1710.00,58.00,6,f:5_11.19,12.24,3
5721,1769.00,1677.00,92.00,6,f:5_10.16,21.59,3
5722,1769.00,1688.00,81.00,6,f:5_11.17,34.09,20
5723,1772.00,1211.00,561.00,6,f:4_2.1,346.04,311
5724,1774.00,1499.00,275.00,6,f:4_2.27,222.84,200
5725,1775.00,1555.00,220.00,6,f:5_8.5,72.90,18
5726,1776.00,1699.00,77.00,6,f:5_11.18,15.36,7
5727,1777.00,1533.00,244.00,6,f:5_8.3,53.82,13
5728,1779.00,1066.00,713.00,6,f:3_7.15,331.94,273
5729,1782.00,311.00,1471.00,6,f:1_0.1,1359.29,1290
5730,1783.00,1655.00,128.00,6,f:5_10.14,48.08,28
5731,1784.00,1699.00,85.00,6,f:5_10.18,17.23,0
5732,1785.00,1277.00,508.00,6,f:4_10.7,343.78,327
5733,1786.00,1410.00,376.00,6,f:4_1.19,279.90,239
5734,1786.00,1599.00,187.00,6,f:5_15.9,15.46,3
5735,1787.00,1677.00,110.00,6,f:5_11.16,48.81,33
5736,1790.00,1688.00,102.00,6,f:5_10.17,39.92,14
5737,1792.00,1666.00,126.00,6,f:5_11.15,58.44,42
5738,1796.00,1610.00,186.00,6,f:5_12.10,28.02,12
5739,1800.00,1701.00,99.00,6,f:5_3.6,26.67,15
5740,1803.00,1621.00,182.00,6,f:5_12.11,17.75,5
5741,1806.00,1399.00,407.00,6,f:4_3.18,331.89,305
5742,1809.00,1721.00,88.00,6,f:5_10.20,29.26,0
5743,1811.00,1266.00,545.00,6,f:4_2.6,329.29,313
5744,1812.00,1732.00,80.00,6,f:5_10.21,14.62,0
5745,1818.00,1476.00,342.00,6,f:4_2.25,270.45,244
5746,1820.00,1743.00,77.00,6,f:5_10.22,14.15,0
5747,1820.00,1754.00,66.00,6,f:5_11.23,13.85,4
5748,1830.00,1588.00,242.00,6,f:5_15.8,33.39,12
5749,1830.00,1721.00,109.00,6,f:5_11.20,55.53,37
