,action,episode,reward,step,time_sec
5595,"4,1,0,0,0,1,1,1,1,4,1,0,2,1,1,0,0,0,0,2,0,2,1,2,3,3,5,1",8,-129,556.0,2780
5596,"1,0,0,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,2,0,2,3,1,0,2",8,-123,557.0,2785
5597,"1,1,0,0,0,1,1,1,0,3,1,0,1,1,1,0,0,0,0,0,0,2,1,2,3,3,2,0",8,-131,558.0,2790
5598,"1,1,0,0,0,0,1,1,0,4,1,1,0,1,1,2,0,0,0,0,0,2,0,2,3,3,2,1",8,-134,559.0,2795
5599,"1,1,0,0,0,0,1,1,0,1,1,0,1,1,1,2,0,0,0,0,0,2,1,3,3,3,2,2",8,-133,560.0,2800
5600,"1,0,0,0,0,0,1,1,0,4,1,0,1,1,1,2,0,0,0,0,0,2,0,0,3,2,5,2",8,-125,561.0,2805
5601,"0,0,0,0,0,0,1,1,0,4,0,0,0,1,1,2,0,0,0,0,0,2,0,2,3,3,2,0",8,-120,562.0,2810
5602,"4,1,0,0,0,0,1,1,0,3,1,0,0,1,0,0,0,0,0,2,0,2,1,2,3,0,2,0",8,-124,563.0,2815
5603,"4,2,0,0,0,0,1,1,0,4,1,0,0,1,0,0,0,0,0,2,0,2,1,2,3,3,2,0",8,-130,564.0,2820
5604,"0,0,0,0,0,1,1,1,0,4,1,0,0,1,1,2,0,0,0,0,0,2,0,2,3,3,5,0",8,-122,565.0,2825
5605,"0,1,0,0,0,1,1,1,0,4,1,0,0,0,1,2,0,0,0,2,0,2,1,2,3,0,2,2",8,-123,566.0,2830
5606,"0,1,0,0,0,0,1,1,0,3,1,0,0,1,1,2,0,0,0,2,0,2,1,2,3,3,2,0",8,-125,567.0,2835
5607,"5,0,0,0,0,1,1,1,1,3,1,0,0,1,0,2,0,0,0,0,0,2,0,2,3,3,0,2",8,-126,568.0,2840
5608,"5,1,1,0,0,0,1,1,0,4,1,0,2,1,0,2,0,0,0,2,0,2,1,2,3,3,5,1",8,-124,569.0,2845
5609,"5,1,0,0,0,1,1,1,0,3,1,0,0,1,0,2,0,0,0,0,0,2,1,2,3,1,5,0",8,-130,570.0,2850
5610,"1,2,1,0,1,1,1,1,0,3,1,0,0,1,1,2,0,0,0,0,0,2,1,0,3,3,5,2",8,-130,571.0,2855
5611,"1,2,0,0,0,1,1,1,0,4,0,0,2,1,1,2,0,0,0,0,0,2,1,2,3,3,2,0",8,-126,572.0,2860
5612,"2,0,0,0,0,1,1,1,0,1,0,0,0,1,1,2,0,0,0,0,0,2,1,1,3,0,2,2",8,-122,573.0,2865
5613,"3,1,0,0,0,0,1,1,0,3,1,0,0,1,0,0,0,0,0,2,0,2,1,2,3,3,2,2",8,-124,574.0,2870
5614,"5,2,1,0,0,1,1,1,0,4,1,1,0,1,0,0,0,0,0,2,0,2,2,0,2,3,2,1",8,-120,575.0,2875
5615,"5,2,0,0,0,1,1,1,0,1,1,0,0,1,1,2,0,0,0,0,0,2,2,0,2,3,0,2",8,-124,576.0,2880
5616,"5,1,1,0,1,0,1,1,0,4,1,0,0,1,1,2,0,0,0,2,0,2,1,2,2,3,2,0",8,-119,577.0,2885
5617,"0,1,0,0,0,0,1,1,0,1,1,0,0,1,0,1,0,0,4,2,0,2,1,0,2,3,3,2",8,-113,578.0,2890
5618,"4,2,0,0,0,1,1,1,0,3,1,0,0,1,0,0,0,0,0,0,0,2,1,2,3,3,2,1",8,-122,579.0,2895
5619,"0,0,1,0,0,3,1,1,0,4,0,0,0,1,0,1,0,0,0,0,0,2,0,0,3,0,5,1",8,-109,580.0,2900
5620,"4,2,0,0,0,3,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,2,1,2,3,3,2,0",8,-108,581.0,2905
5621,"4,0,1,0,0,3,1,1,1,4,1,1,0,1,0,0,0,0,0,0,0,2,0,2,1,3,2,1",8,-103,582.0,2910
5622,"0,0,0,0,0,1,1,1,1,4,1,0,0,1,1,1,0,0,4,0,0,2,1,0,3,1,5,0",8,-103,583.0,2915
5623,"4,1,0,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,2,0,2,1,2,3,3,5,2",8,-111,584.0,2920
5624,"4,1,0,0,0,1,1,1,0,4,1,0,0,1,0,0,0,0,0,2,0,2,1,0,3,1,5,0",8,-108,585.0,2925
5625,"0,0,0,0,0,1,1,1,1,4,1,0,0,1,1,1,0,0,0,0,0,2,1,2,3,3,2,0",8,-93,586.0,2930
5626,"4,2,0,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,4,2,0,2,1,0,3,1,0,2",8,-92,587.0,2935
5627,"4,2,0,0,0,1,1,1,0,4,1,0,0,1,0,0,0,0,0,2,0,2,1,0,3,3,5,0",8,-93,588.0,2940
5628,"0,1,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0,4,0,0,2,1,3,3,1,1,0",8,-87,589.0,2945
5629,"0,2,0,0,0,1,1,1,1,1,1,0,0,1,0,1,0,0,4,0,0,2,1,0,3,3,5,2",8,-95,590.0,2950
5630,"4,0,1,0,0,1,1,1,1,3,1,0,2,1,0,0,0,0,0,0,0,2,1,2,3,3,2,0",8,-91,591.0,2955
5631,"0,2,1,0,0,1,1,1,1,3,1,0,2,1,1,1,0,0,4,2,0,2,1,2,3,3,0,0",8,-94,592.0,2960
5632,"0,2,0,0,0,1,1,1,1,4,1,0,2,1,0,1,0,0,4,0,0,2,1,3,3,3,0,1",8,-92,593.0,2965
5633,"0,2,1,0,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,2,2,2,3,3,5,2",8,-95,594.0,2970
5634,"0,1,1,0,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,2,0,2,1,2,2,3,5,2",8,-106,595.0,2975
5635,"0,0,0,0,0,1,1,1,1,4,0,0,0,1,0,1,0,0,4,0,0,2,0,2,2,3,2,0",8,-103,596.0,2980
5636,"0,1,0,0,0,1,1,1,0,1,0,0,1,1,0,1,0,0,0,2,0,2,1,2,2,1,0,2",8,-105,597.0,2985
5637,"0,0,1,0,0,1,1,1,1,0,1,0,1,1,0,1,0,0,4,0,0,2,0,2,2,3,5,0",8,-102,598.0,2990
5638,"0,0,1,0,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,2,1,0,2,1,5,0",8,-96,599.0,2995
5639,"0,1,1,0,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,2,0,2,1,2,2,3,2,1",8,-103,600.0,3000
5640,"0,0,1,0,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,2,1,2,2,3,5,0",8,-112,601.0,3005
5641,"0,1,1,0,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,2,1,0,2,1,5,0",8,-112,602.0,3010
5642,"0,0,1,0,1,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,2,0,2,2,1,2,0",8,-110,603.0,3015
5643,"0,0,1,0,1,1,1,1,1,0,1,0,0,1,0,1,0,0,4,0,0,2,0,2,2,1,5,0",8,-106,604.0,3020
5644,"4,0,1,0,1,1,1,1,1,0,1,0,0,1,0,1,0,0,4,0,0,2,0,2,2,3,2,1",8,-99,605.0,3025
5645,"0,1,1,0,1,0,1,1,1,4,0,0,0,1,0,1,0,0,0,2,0,2,1,0,2,3,2,0",8,-95,606.0,3030
5646,"0,1,0,0,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,2,0,2,1,2,3,3,5,0",8,-94,607.0,3035
5647,"0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,1,0,0,4,0,0,2,0,2,3,3,5,0",8,-90,608.0,3040
5648,"4,2,0,0,1,1,1,1,1,0,1,0,0,1,0,0,0,0,4,0,0,2,0,2,3,3,0,0",8,-97,609.0,3045
5649,"0,0,1,0,1,0,1,1,1,0,1,0,0,1,0,1,0,0,4,0,0,2,0,2,2,3,2,1",8,-98,610.0,3050
5650,"0,2,1,0,1,1,1,1,1,0,1,0,1,1,0,1,0,0,0,2,0,2,1,2,2,1,5,0",8,-103,611.0,3055
5651,"0,1,1,0,1,3,1,1,1,0,0,1,0,1,0,1,0,0,0,2,0,2,1,2,3,1,5,1",8,-97,612.0,3060
5652,"4,0,1,0,1,3,1,1,1,0,1,0,0,1,0,0,0,0,4,0,0,3,0,2,3,3,0,1",8,-95,613.0,3065
5653,"0,0,1,0,1,3,1,1,1,0,1,1,0,1,0,1,0,0,4,0,0,2,0,2,3,3,5,1",8,-103,614.0,3070
5654,"4,0,1,0,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,3,0,2,3,3,5,1",8,-107,615.0,3075
5655,"0,1,1,0,1,1,1,1,0,0,1,0,0,1,0,1,0,0,4,1,0,2,1,3,3,1,5,1",8,-106,616.0,3080
5656,"0,0,1,0,1,3,1,1,1,4,0,0,0,1,0,1,0,0,0,0,0,3,0,0,3,3,5,1",8,-95,617.0,3085
5657,"0,0,1,0,1,3,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,2,0,2,3,3,3,1",8,-105,618.0,3090
5658,"0,1,1,0,1,1,1,1,1,0,1,0,0,1,0,1,0,0,4,2,0,3,1,0,3,3,5,0",8,-104,619.0,3095
5659,"0,1,1,0,1,1,1,1,1,0,0,0,0,1,0,1,0,0,4,2,0,2,1,2,3,3,3,0",8,-101,620.0,3100
5660,"0,2,1,0,1,1,1,1,1,0,1,0,1,1,0,1,0,0,0,2,0,2,1,2,3,3,3,0",8,-106,621.0,3105
5661,"4,2,1,0,1,3,1,1,1,0,1,0,0,1,0,1,0,0,0,2,0,2,1,2,3,3,3,0",8,-106,622.0,3110
5662,"0,0,1,0,1,3,1,1,1,0,1,0,0,1,0,1,0,0,4,0,0,2,0,2,3,3,3,1",8,-102,623.0,3115
5663,"0,0,1,0,1,3,1,1,1,0,0,0,0,1,0,1,0,0,4,0,0,2,1,2,3,3,3,2",8,-100,624.0,3120
5664,"0,0,1,0,1,3,1,1,1,0,1,1,0,1,0,1,0,0,2,0,0,2,0,2,3,3,3,1",8,-105,625.0,3125
5665,"0,1,1,0,1,3,1,1,1,0,1,0,0,1,0,1,0,0,4,2,0,2,1,2,3,3,3,1",8,-106,626.0,3130
5666,"0,1,1,0,1,1,1,1,1,0,1,1,0,1,0,1,0,0,4,2,0,0,1,2,3,3,3,1",8,-105,627.0,3135
5667,"0,0,1,0,1,1,1,1,0,0,1,0,0,1,0,1,0,0,2,0,0,2,0,2,3,3,5,1",8,-108,628.0,3140
5668,"0,1,1,0,1,1,1,1,0,0,1,1,0,1,0,0,0,0,4,2,0,2,1,2,3,3,5,1",8,-107,629.0,3145
5669,"0,0,1,0,1,3,1,1,0,0,1,0,0,1,0,1,0,0,4,1,0,2,1,3,3,3,3,1",8,-111,630.0,3150
5670,"4,0,1,0,1,3,1,1,1,0,1,1,0,1,0,0,0,0,4,0,0,2,0,2,3,3,3,1",8,-112,631.0,3155
5671,"0,0,1,0,1,3,1,1,1,0,0,0,0,1,0,1,0,0,4,0,0,2,0,2,3,3,3,1",8,-105,632.0,3160
5672,"0,1,1,0,1,3,1,1,1,0,1,1,0,1,0,1,0,0,0,2,0,2,1,2,3,3,3,1",8,-111,633.0,3165
5673,"0,0,1,0,1,3,1,1,1,0,1,0,0,1,0,1,0,0,4,0,0,2,1,2,3,3,3,1",8,-110,634.0,3170
5674,"4,0,1,0,1,3,1,1,1,0,1,1,0,1,0,1,0,0,0,2,0,2,1,3,3,3,3,1",8,-112,635.0,3175
5675,"0,0,1,0,1,3,1,1,1,0,1,0,0,1,0,0,0,0,4,0,0,2,0,2,3,3,3,1",8,-108,636.0,3180
5676,"0,1,1,0,1,3,1,1,1,0,1,1,0,1,0,0,0,0,4,2,0,2,1,2,3,3,3,1",8,-112,637.0,3185
5677,"0,1,1,0,1,1,1,1,1,0,1,0,2,1,0,1,0,0,4,0,0,2,1,2,3,3,0,1",8,-114,638.0,3190
5678,"0,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,2,0,2,1,2,3,1,0,1",8,-113,639.0,3195
5679,"4,0,1,0,1,3,1,1,1,0,1,0,0,1,0,1,0,0,4,0,0,2,3,0,3,3,3,1",8,-112,640.0,3200
5680,"0,0,1,0,1,3,1,1,1,0,1,1,0,1,0,1,0,0,4,0,0,0,1,2,3,3,3,1",8,-112,641.0,3205
5681,"0,0,1,0,1,3,1,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,2,3,3,3,1",8,-112,642.0,3210
5682,"0,1,1,0,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0,2,0,2,1,2,3,3,3,1",8,-113,643.0,3215
5683,"0,0,1,0,1,3,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,2,0,2,3,3,3,1",8,-112,644.0,3220
5684,"0,2,1,0,1,1,1,1,1,0,1,1,0,1,0,1,0,0,4,0,0,2,1,2,3,3,5,1",8,-111,645.0,3225
5685,"4,2,1,0,1,3,1,1,1,0,1,0,0,1,0,0,0,0,1,2,0,2,1,2,3,3,3,1",8,-112,646.0,3230
5686,"4,1,1,0,1,3,1,1,1,0,1,1,0,1,0,0,0,0,4,0,0,2,1,2,3,3,3,1",8,-115,647.0,3235
5687,"0,1,1,0,1,1,1,1,1,0,1,0,0,1,0,1,0,0,4,2,0,2,1,2,3,3,3,1",8,-112,648.0,3240
5688,"4,0,1,0,1,3,1,1,1,0,1,1,0,1,0,0,0,0,4,0,0,2,0,2,3,3,3,1",8,-114,649.0,3245
5689,"0,1,1,0,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0,2,0,2,1,2,3,3,3,1",8,-110,650.0,3250
5690,"0,2,1,0,1,3,1,1,1,0,1,0,0,1,0,1,0,0,4,2,0,2,1,2,3,3,3,1",8,-112,651.0,3255
5691,"0,2,1,0,1,3,1,1,1,0,1,1,0,1,0,1,0,0,0,2,0,2,1,2,3,3,3,1",8,-114,652.0,3260
5692,"0,0,1,0,1,3,1,1,1,0,1,0,0,1,0,1,0,0,4,0,0,2,0,2,3,3,3,1",8,-114,653.0,3265
5693,"0,1,1,0,1,3,1,1,1,0,1,1,0,1,0,1,0,0,4,2,0,2,1,2,3,3,3,1",8,-106,654.0,3270
5694,"0,0,1,0,1,3,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,2,0,2,3,3,3,1",8,-102,655.0,3275
5695,"0,1,1,0,1,1,1,1,1,0,1,1,0,1,0,1,0,0,4,2,0,2,1,2,3,3,3,1",8,-97,656.0,3280
5696,"0,1,1,0,1,3,1,1,1,0,1,1,0,1,0,1,0,0,4,2,0,2,1,2,3,3,3,2",8,-98,657.0,3285
5697,"0,0,1,0,1,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,2,0,2,3,3,5,1",8,-99,658.0,3290
5698,"0,1,1,0,1,3,1,1,1,1,1,1,0,1,0,1,0,0,4,2,0,2,1,2,3,3,3,1",8,-99,659.0,3295
5699,"0,2,1,0,1,3,1,1,1,4,0,0,0,1,0,1,0,0,0,2,0,2,1,2,3,3,3,0",8,-91,660.0,3300
5700,"4,0,0,0,1,3,1,1,1,1,1,0,0,1,0,0,0,0,4,0,0,2,0,2,3,3,3,0",8,-89,661.0,3305
5701,"4,1,0,0,1,3,1,1,1,4,1,0,0,1,0,0,0,0,4,2,0,2,1,2,3,3,4,0",8,-82,662.0,3310
5702,"0,0,0,0,1,3,1,0,1,1,1,0,0,1,0,1,0,0,4,0,0,2,0,2,3,3,2,0",8,-82,663.0,3315
5703,"0,1,1,0,1,1,1,1,1,4,1,0,0,1,0,1,0,0,4,0,0,2,1,2,3,1,3,0",8,-81,664.0,3320
5704,"0,1,0,0,1,1,1,1,1,4,1,1,0,1,0,1,0,0,0,2,0,2,1,3,3,3,5,1",8,-86,665.0,3325
5705,"0,2,0,0,1,1,1,1,1,0,1,0,0,1,0,1,0,0,4,2,0,2,1,0,3,3,0,2",8,-91,666.0,3330
5706,"0,2,1,0,1,2,1,1,1,0,1,0,2,1,0,1,0,0,4,2,0,2,1,2,3,3,3,0",8,-98,667.0,3335
5707,"0,0,1,0,1,2,1,1,1,0,1,0,0,1,0,1,0,0,4,0,0,2,0,3,3,1,3,0",8,-100,668.0,3340
5708,"0,1,1,0,1,3,1,1,1,0,0,0,2,1,0,1,0,0,0,2,0,2,1,2,3,3,3,0",8,-96,669.0,3345
5709,"4,0,1,0,1,3,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,2,3,0,3,3,3,1",8,-91,670.0,3350
5710,"0,0,1,0,1,2,1,2,1,0,1,0,2,1,0,0,0,0,4,0,0,2,1,2,3,3,0,0",8,-78,671.0,3355
5711,"0,0,1,0,1,3,1,1,1,4,1,0,0,1,0,1,0,0,0,0,0,2,0,2,3,1,3,0",8,-79,672.0,3360
5712,"4,1,1,0,1,1,1,1,1,0,1,0,0,1,0,0,0,0,2,2,0,2,1,2,3,3,3,0",8,-75,673.0,3365
5713,"4,1,1,0,1,0,1,1,1,3,1,0,0,1,0,1,0,0,4,2,0,2,1,2,3,3,0,1",8,-77,674.0,3370
5714,"0,0,1,0,1,0,1,1,1,3,0,0,0,1,0,1,0,0,0,0,0,2,0,2,3,3,5,0",8,-73,675.0,3375
5715,"4,0,1,0,1,3,1,1,1,0,1,0,2,1,0,0,0,0,1,2,0,2,0,2,3,3,0,0",8,-76,676.0,3380
5716,"0,0,1,0,1,1,1,1,1,0,1,1,0,1,0,1,0,0,4,2,0,2,1,0,3,3,5,1",8,-76,677.0,3385
5717,"4,0,1,0,1,3,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,2,0,2,3,3,3,1",8,-76,678.0,3390
5718,"0,0,1,0,1,1,1,1,0,0,1,0,0,1,0,1,0,0,4,0,0,2,0,3,1,3,5,0",8,-71,679.0,3395
5719,"4,1,1,0,1,1,1,1,1,0,1,0,0,1,0,0,0,0,4,2,0,2,1,3,3,3,5,0",8,-75,680.0,3400
5720,"0,0,1,0,1,3,1,1,1,0,0,0,0,1,0,1,0,0,4,1,0,2,1,3,3,3,3,0",8,-71,681.0,3405
5721,"4,0,1,0,1,3,1,1,0,0,1,1,0,1,0,0,0,0,1,1,0,2,1,3,3,3,3,1",8,-75,682.0,3410
5722,"0,0,1,0,1,3,1,1,0,0,0,0,0,1,0,1,0,0,1,1,0,2,1,0,3,3,3,0",8,-73,683.0,3415
5723,"0,0,1,0,1,3,1,1,1,0,1,0,2,1,0,1,0,0,4,1,0,3,3,2,3,3,0,0",8,-71,684.0,3420
5724,"4,0,1,0,1,1,1,1,0,0,1,1,1,1,0,1,0,0,3,1,0,2,1,2,3,3,0,1",8,-70,685.0,3425
5725,"0,0,1,0,1,3,1,1,0,0,0,1,0,1,0,1,0,0,2,1,0,3,1,0,3,1,3,1",8,-68,686.0,3430
5726,"0,0,1,0,1,3,1,1,1,0,0,1,0,1,0,1,0,0,4,0,0,2,0,3,3,3,3,1",8,-67,687.0,3435
5727,"4,0,1,0,1,3,1,1,1,0,1,1,0,1,0,1,0,0,4,0,0,2,0,3,3,3,5,1",8,-71,688.0,3440
5728,"0,2,1,0,1,1,1,1,1,0,0,1,0,1,0,1,0,0,4,1,0,1,1,0,1,3,5,1",8,-63,689.0,3445
5729,"4,0,1,0,1,3,1,1,1,0,1,1,0,1,0,1,0,0,4,0,0,0,0,3,3,3,2,1",8,-65,690.0,3450
5730,"4,2,1,0,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,2,0,3,1,2,3,3,5,1",8,-60,691.0,3455
5731,"4,0,1,0,1,0,1,1,0,0,1,1,0,1,0,1,0,0,4,1,0,2,0,2,3,3,1,1",8,-61,692.0,3460
5732,"4,1,1,0,1,0,1,1,0,0,1,1,0,1,0,0,0,0,4,2,0,0,1,2,3,3,2,1",8,-62,693.0,3465
5733,"4,1,1,0,1,0,1,1,0,0,1,1,0,1,0,0,0,0,4,2,0,0,1,2,3,3,2,1",8,-62,694.0,3470
5734,"4,1,1,0,1,3,1,1,1,0,1,1,0,1,0,0,0,0,4,2,0,0,1,2,3,3,3,1",8,-62,695.0,3475
5735,"4,0,1,0,1,3,1,1,1,3,1,1,0,1,0,0,0,0,4,0,0,0,0,0,3,3,3,1",8,-63,696.0,3480
5736,"4,1,1,0,1,1,1,1,1,1,1,1,0,1,0,3,0,0,4,2,0,0,1,2,3,3,3,1",8,-62,697.0,3485
5737,"0,0,1,0,1,3,1,1,1,1,0,1,0,1,0,1,0,0,4,1,0,0,1,2,3,3,3,1",8,-60,698.0,3490
5738,"4,0,1,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,4,1,0,0,0,2,3,3,3,1",8,-61,699.0,3495
5739,"4,0,1,0,1,0,1,1,1,1,1,1,0,1,0,1,0,0,4,1,0,2,0,2,3,3,3,1",8,-60,700.0,3500
5740,"4,0,1,0,1,1,1,1,1,1,1,1,2,1,0,1,0,0,4,1,0,2,0,2,3,3,5,1",8,-61,701.0,3505
5741,"4,0,1,0,1,3,1,1,1,1,1,1,0,1,0,1,0,0,4,1,0,0,0,2,3,3,3,1",8,-62,702.0,3510
5742,"4,2,1,0,1,3,1,1,1,1,1,1,0,1,0,1,0,0,4,1,0,2,0,2,3,3,3,1",8,-62,703.0,3515
5743,"4,0,1,0,1,3,1,1,1,4,1,1,0,1,0,0,0,0,4,1,0,2,0,0,3,3,3,1",8,-59,704.0,3520
5744,"4,0,1,0,1,3,1,1,1,1,1,0,0,1,0,1,0,0,4,1,0,2,0,2,3,3,3,2",8,-60,705.0,3525
5745,"4,0,1,0,1,3,1,1,1,3,1,0,0,1,0,1,0,0,4,1,0,2,0,2,3,3,3,0",8,-59,706.0,3530
5746,"4,0,1,0,1,3,1,1,1,4,1,0,0,1,0,1,0,0,4,1,0,2,0,0,3,0,3,2",8,-54,707.0,3535
5747,"4,0,0,0,1,3,1,1,1,1,1,0,0,1,0,0,0,0,4,1,0,2,0,2,3,3,3,2",8,-57,708.0,3540
5748,"4,0,0,0,1,3,1,1,1,4,1,0,0,1,0,0,0,0,4,1,0,2,0,2,3,3,3,0",8,-56,709.0,3545
5749,"0,0,0,0,1,3,1,1,1,1,1,0,0,1,0,1,0,0,4,1,0,2,0,2,3,3,3,2",8,-58,710.0,3550
5750,"4,0,1,0,1,3,1,1,1,1,1,0,0,1,0,0,0,0,4,1,0,2,0,1,3,3,3,2",8,-62,711.0,3555
5751,"2,0,1,0,1,3,1,1,1,4,1,0,0,1,1,1,0,0,4,1,0,2,0,1,3,3,3,1",8,-59,712.0,3560
5752,"4,0,1,0,1,3,1,1,1,1,0,0,0,1,0,3,0,0,3,1,0,2,0,1,3,3,3,2",8,-60,713.0,3565
5753,"4,0,1,0,1,3,1,1,1,1,0,1,2,1,0,0,0,0,2,0,0,2,0,2,3,3,3,1",8,-58,714.0,3570
5754,"2,0,1,0,1,3,1,1,1,1,0,1,0,1,0,1,0,0,4,0,0,2,3,2,3,3,3,1",8,-55,715.0,3575
5755,"2,0,1,0,1,3,1,1,1,1,1,1,0,1,0,0,0,0,4,1,0,2,1,1,3,0,3,2",8,-50,716.0,3580
5756,"4,2,1,0,1,3,1,2,1,1,0,1,2,1,0,1,0,0,4,2,0,2,1,2,3,3,3,2",8,-53,717.0,3585
5757,"4,0,0,0,1,3,1,1,1,1,1,1,0,1,0,1,0,0,4,1,0,2,1,2,3,3,3,2",8,-60,718.0,3590
5758,"4,0,0,0,1,3,1,1,1,1,1,1,0,1,0,1,0,0,4,2,0,2,1,2,3,0,3,2",8,-61,719.0,3595
5759,"0,0,0,0,1,3,1,1,1,1,1,1,0,1,1,1,0,0,4,1,0,2,3,2,3,3,3,2",8,-59,720.0,3600
5760,"2,2,0,0,0,3,1,3,1,0,1,1,1,1,0,3,0,2,4,2,0,0,1,3,3,0,3,1",9,0,1.0,5
5761,"2,2,0,0,0,3,1,3,1,0,1,1,1,1,0,3,0,2,4,2,0,0,1,3,3,0,3,1",9,0,2.0,10
5762,"4,2,0,0,0,3,1,3,1,0,0,1,1,1,0,3,0,2,4,2,0,0,1,3,3,0,3,1",9,0,3.0,15
5763,"4,2,0,0,0,3,1,3,1,0,1,1,1,1,0,3,0,2,4,2,0,0,1,2,3,3,3,1",9,-1,4.0,20
5764,"4,2,0,0,0,3,1,3,1,0,1,1,1,1,0,3,0,2,4,2,0,0,2,2,3,3,3,1",9,-1,5.0,25
5765,"4,2,0,0,0,3,1,3,1,0,1,1,1,1,0,3,0,2,4,2,0,0,2,2,3,3,3,1",9,-2,6.0,30
5766,"0,2,0,0,0,3,1,3,1,0,1,1,1,1,0,3,0,2,4,2,0,0,2,2,3,3,3,1",9,-2,7.0,35
5767,"0,2,0,0,0,3,1,3,1,0,0,1,1,1,0,3,0,2,4,2,0,0,2,3,3,0,3,1",9,0,8.0,40
5768,"4,2,0,0,0,3,1,3,1,0,1,1,1,1,0,3,0,2,4,0,0,0,2,2,3,3,3,1",9,-1,9.0,45
5769,"4,2,0,0,0,3,1,3,1,0,1,1,3,1,0,3,0,2,4,0,0,0,2,2,3,3,3,1",9,-1,10.0,50
5770,"0,2,0,0,0,3,1,3,1,0,1,1,1,1,0,3,0,2,4,0,0,0,2,2,3,3,3,1",9,-2,11.0,55
5771,"0,2,0,0,0,3,1,3,1,0,0,1,3,1,0,3,0,2,4,2,0,0,2,2,3,3,3,1",9,0,12.0,60
5772,"4,2,0,0,0,3,1,3,1,0,1,1,1,1,0,3,0,2,4,2,0,0,2,2,3,3,3,1",9,-2,13.0,65
5773,"0,2,0,0,0,3,1,3,1,0,1,1,3,1,0,3,0,2,4,0,0,0,2,2,3,3,3,1",9,-1,14.0,70
5774,"2,2,0,0,0,3,1,3,1,0,1,1,3,1,0,3,0,2,4,0,0,0,2,2,3,0,3,1",9,-2,15.0,75
5775,"4,2,0,0,0,3,1,0,1,0,0,1,3,1,0,3,0,2,4,2,0,0,2,2,3,0,3,1",9,0,16.0,80
5776,"0,2,0,0,0,3,1,3,1,0,1,1,3,1,0,3,0,2,4,0,0,0,2,2,3,3,3,1",9,-2,17.0,85
5777,"4,2,0,0,0,3,1,3,1,0,1,1,3,1,0,3,0,2,4,2,0,0,2,2,3,3,3,1",9,-4,18.0,90
5778,"4,2,0,0,0,3,1,0,1,0,1,1,3,1,0,3,0,2,4,2,0,0,2,2,3,3,3,1",9,-3,19.0,95
5779,"4,2,0,0,0,3,1,3,1,0,1,1,3,1,0,3,0,2,4,0,0,0,2,2,3,3,3,1",9,-4,20.0,100
5780,"0,2,0,0,0,3,1,0,1,0,1,1,3,1,0,3,0,2,4,0,0,0,2,2,3,3,3,1",9,-3,21.0,105
5781,"0,2,0,0,0,3,1,3,1,0,0,1,3,1,0,3,0,2,4,2,0,0,2,2,3,0,3,1",9,-3,22.0,110
5782,"4,2,0,0,0,3,1,0,1,0,1,1,3,1,0,3,0,2,4,2,0,0,2,2,3,3,3,1",9,-2,23.0,115
5783,"0,2,0,0,0,3,1,3,1,0,1,1,1,1,0,3,0,2,4,0,0,0,2,2,3,3,3,1",9,-2,24.0,120
5784,"2,2,0,0,0,3,1,0,1,0,1,1,3,1,0,3,0,2,4,0,0,0,2,2,3,0,3,1",9,-1,25.0,125
5785,"4,1,0,0,0,1,1,3,1,0,0,1,1,1,0,3,0,2,4,2,0,0,1,2,3,0,3,1",9,-2,26.0,130
5786,"4,2,0,0,0,3,1,3,1,0,1,1,1,1,0,3,0,2,4,0,0,0,2,3,3,1,1,1",9,-4,27.0,135
5787,"4,2,1,0,0,3,1,3,1,0,1,1,1,1,0,3,0,2,4,2,0,0,2,2,3,1,1,1",9,-3,28.0,140
5788,"4,2,0,0,0,3,1,3,1,0,1,1,1,1,0,0,0,2,4,0,0,0,2,2,3,3,3,1",9,-5,29.0,145
